id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime
115,东湖游船磨山梅园码头,游乐园/体育娱乐,30.550664,114.410293,全年,09:30,16:30,0.0,1.0,2.0
116,长江武汉关,人文景观,30.581999,114.304167,全年,00:00,24:00,0.0,3.0,4.0
117,姚家山风景区,自然风光,31.257583,114.200322,全年,08:00,17:00,60.0,0.5,2.0
118,龙泉山风景区,自然风光,30.417594,114.522843,全年,00:00,17:00,0.0,1.0,2.0
119,保成路夜市,商业街区,30.588994,114.296665,全年,17:30,00:00,0.0,1.0,2.5
120,武汉青少年宫水上世界,游乐园/体育娱乐,30.597863,114.288411,全年,10:00,19:00,0.0,1.0,2.0
121,武汉美术馆(琴台馆),美术馆/艺术馆,30.567743,114.260399,全年,09:00,17:00,0.0,2.5,4.0
122,欢乐丛林樱花主题乐园,游乐园/体育娱乐,30.554705,114.413494,全年,10:00,17:00,0.0,0.5,1.0
124,中山舰博物馆,博物馆/纪念馆,30.351509,114.139874,全年,09:00,17:00,0.0,2.0,3.0
125,江夏灵山生态文化旅游区,文化旅游区,30.27014,114.373697,全年,09:00,17:30,35.0,1.0,2.0
126,湖北剧院,人文景观,30.546429,114.311142,全年,08:30,20:30,0.0,1.5,2.0
127,沙湖公园,公园,30.578468,114.355068,全年,00:00,24:00,0.0,2.0,3.0
128,武汉杂技厅,游乐园/体育娱乐,30.605091,114.283105,全年,09:00,17:00,0.0,3.0,3.5
129,农讲所旧址纪念馆,红色景点,30.559388,114.306973,全年,09:00,16:30,0.0,2.0,3.0
130,木兰水镇,红色景点,30.965439,114.435215,全年,08:00,17:30,60.0,0.5,1.5
131,平安大厦,商业街区,30.584436,114.297867,全年,00:00,24:00,0.0,2.5,3.0
132,东湖冰雪大世界,游乐园/体育娱乐,30.579692,114.387107,全年,09:00,19:00,0.0,2.5,4.0
133,澜庭,人文景观,30.579285,114.384954,全年,10:00,21:00,0.0,2.0,2.5
134,武汉国民政府旧址,红色景点,30.581462,114.293397,全年,09:00,16:30,0.0,2.0,3.5
135,东湖国家湿地公园,公园,30.535019,114.447517,全年,00:00,24:00,0.0,2.0,3.0
136,汉口镇戏码头,文化旅游区,30.710138,114.335163,全年,00:00,24:00,0.0,2.0,2.5
137,江汉关大楼,历史古迹,30.581954,114.304055,全年,09:00,17:00,0.0,1.5,2.0
138,金龙水寨生态乐园,游乐园/体育娱乐,30.554455,113.939692,全年,08:30,17:00,48.0,0.5,1.5
139,汉口粤汉码头,人文景观,30.594302,114.314952,全年,09:00,18:00,0.0,1.0,2.5
140,光谷天地,商业街区,30.482801,114.417086,全年,00:00,24:00,0.0,0.5,1.0
141,桃源集亲子小镇,游乐园/体育娱乐,30.751972,114.328163,全年,09:30,21:00,88.0,1.0,1.5
142,zoolung zoolung动物主题公园(壹方购物中心店),游乐园/体育娱乐,30.614426,114.315832,全年,10:00,18:00,0.0,3.0,4.0
143,东湖南路凌波门,公园,30.547121,114.380229,全年,07:00,22:00,0.0,1.5,3.0
144,八分山,自然风光,30.363753,114.298972,全年,00:00,24:00,0.0,1.5,2.0
145,汉阳江滩,公园,30.553138,114.286939,全年,00:00,24:00,0.0,2.5,4.0
146,万林艺术博物馆,博物馆/纪念馆,30.542967,114.369636,全年,09:00,17:00,0.0,0.5,1.0
147,大英图书馆·世界像素-武汉站,文化旅游区,30.583875,114.280393,全年,10:00,22:00,69.0,3.0,3.5
148,湖北地质博物馆,博物馆/纪念馆,30.585309,114.274029,全年,09:00,16:30,0.0,2.5,4.0
150,长江文明馆(武汉自然博物馆),博物馆/纪念馆,30.630513,114.229228,全年,09:00,17:00,0.0,2.0,3.5
151,武汉文旅集团·红巷码头(夜游长江),游乐园/体育娱乐,30.559818,114.304528,全年,18:00,22:00,0.0,1.5,3.0
152,武汉横渡长江博物馆,博物馆/纪念馆,30.59641,114.314092,全年,00:00,24:00,0.0,1.0,2.0
153,首义公园,红色景点,30.547674,114.320165,全年,00:00,24:00,0.0,2.5,4.0
154,嘉诺艺术教堂,人文景观,30.557659,114.315357,全年,09:30,17:00,9.9,1.5,3.0
155,东湖游船行吟阁码头,游乐园/体育娱乐,30.570542,114.383192,全年,09:40,16:40,0.0,0.5,1.0
156,琴台大剧院,人文景观,30.567207,114.265916,全年,09:00,20:00,0.0,1.5,2.0
157,蛇山,公园,30.353222,114.169556,全年,08:00,16:30,0.0,3.0,3.5
158,楚天台,人文景观,30.556797,114.422882,全年,08:30,17:00,0.0,1.0,2.0
159,琴台钢琴博物馆,博物馆/纪念馆,30.567207,114.265916,全年,09:00,17:00,46.6,1.0,2.5
160,宋庆龄汉口旧居纪念馆,博物馆/纪念馆,30.592172,114.308773,全年,09:00,16:00,0.0,2.0,3.0
161,梨园广场,人文景观,30.580414,114.380184,全年,00:00,24:00,0.0,1.5,2.0
162,龟山电视塔,游乐园/体育娱乐,30.561355,114.287022,全年,08:00,17:30,0.0,0.5,1.0
163,行吟阁,公园,30.57119,114.383074,全年,09:00,15:00,0.0,1.0,2.0
164,楚城,历史古迹,30.559956,114.418416,全年,00:00,24:00,0.0,2.5,4.0
165,武汉冰雪中心,游乐园/体育娱乐,30.526584,114.210555,全年,00:00,24:00,0.0,1.5,2.0
166,香草花田,自然风光,30.515175,113.899753,全年,08:30,17:30,54.0,2.5,3.0
167,鹦鹉洲汉阳桥梁主题公园,公园,30.540714,114.279802,全年,00:00,24:00,0.0,1.0,2.0
168,武汉国际会展中心,商业街区,30.585599,114.28024,全年,00:00,24:00,0.0,1.5,3.0
169,汉口水塔,历史古迹,30.584657,114.296693,全年,00:00,24:00,0.0,1.5,2.0
170,汉阳铁厂,历史古迹,30.56787,114.247553,全年,00:00,24:00,0.0,1.0,2.0
171,古巷小吃街,商业街区,30.55369,114.305704,全年,09:00,21:00,0.0,2.0,2.5
172,盘龙城遗址博物院,博物馆/纪念馆,30.703938,114.269813,全年,00:00,16:00,0.0,3.0,4.0
173,武汉中心大厦,商业街区,30.610032,114.261418,全年,00:00,24:00,0.0,2.0,3.0
174,小朱湾,人文景观,30.282893,114.444494,全年,00:00,24:00,0.0,0.5,1.5
175,毛泽东同志故居,红色景点,30.557604,114.373028,全年,07:00,19:00,0.0,3.0,3.5
176,白云洞景区,自然风光,30.346195,114.291981,全年,08:00,17:30,0.0,0.5,1.5
177,华中科技大学-图书馆,大学校园,30.518238,114.418247,全年,08:00,22:00,0.0,1.0,2.0
178,木兰湖,自然风光,31.102567,114.477954,全年,00:00,17:00,0.0,2.0,3.0
180,金银湖国家城市湿地公园,公园,30.647346,114.19302,全年,00:00,24:00,0.0,1.5,3.0
182,八七会议会址,红色景点,30.592276,114.306498,全年,00:00,17:00,0.0,2.0,3.5
183,中润趣谷四季滑雪场,游乐园/体育娱乐,30.439201,114.130586,全年,10:00,21:00,98.0,1.0,1.5
184,武汉趣谷,游乐园/体育娱乐,30.439201,114.130586,全年,09:00,21:00,0.0,2.0,3.0
185,梧桐雨,人文景观,30.674444,114.270644,全年,09:00,18:00,0.0,0.5,1.0
186,青山公园,公园,30.644564,114.41458,全年,00:00,18:00,0.0,2.0,3.0
187,潮TOWN(卓刀泉店),商业街区,30.515664,114.374063,全年,00:00,24:00,0.0,0.5,1.0
188,汉江江滩公园,公园,30.571251,114.263493,全年,00:00,24:00,0.0,3.0,3.5
189,飞越湖北(江汉路步行街店),商业街区,30.589015,114.292112,全年,10:00,22:00,39.9,1.5,2.0
190,紫阳公园,公园,30.536058,114.311782,全年,06:00,22:00,0.0,2.5,3.0
191,张公山寨,人文景观,30.595228,114.511747,全年,08:00,17:30,55.0,1.0,2.0
192,汤逊湖,自然风光,30.410834,114.394243,全年,00:00,17:00,0.0,2.0,2.5
194,湖北省图书馆,人文景观,30.562152,114.335976,全年,12:30,21:30,0.0,1.0,1.5
195,藏龙岛国家湿地公园,公园,30.407854,114.431333,全年,00:00,24:00,0.0,0.5,1.0
196,月湖风景区,公园,30.561749,114.264457,全年,00:00,24:00,0.0,2.5,4.0
197,大禹神话园,游乐园/体育娱乐,30.560237,114.290701,全年,00:00,24:00,0.0,1.0,1.5
198,落雁岛,自然风光,30.566127,114.429643,全年,09:00,17:30,0.0,3.0,3.5
199,木兰胜天(农庄)景区,游乐园/体育娱乐,31.040189,114.438922,全年,08:00,18:00,65.0,1.5,3.0
200,青龙山国家森林公园,公园,30.33248,114.339468,全年,00:00,24:00,0.0,3.0,4.0
202,鹅池,人文景观,30.54925,114.311083,全年,00:00,24:00,0.0,1.5,3.0
203,南岸嘴,公园,30.565206,114.292021,全年,00:00,24:00,0.0,1.5,2.0
204,古琴号游船,游乐园/体育娱乐,30.583491,114.306225,全年,00:00,24:00,169.0,1.0,2.5
205,花海乐园,游乐园/体育娱乐,31.024776,114.373595,全年,08:00,17:00,70.0,2.0,3.0
206,武大凌波门,人文景观,30.549563,114.377054,全年,07:00,22:00,0.0,2.5,3.0
207,松鼠乐园,游乐园/体育娱乐,30.565662,114.440418,全年,00:00,24:00,0.0,0.5,1.5
208,东湖凌波门栈桥,公园,30.549679,114.377742,全年,00:00,24:00,0.0,1.0,2.0
209,武汉大学-新图书馆,大学校园,30.541621,114.369348,全年,07:00,22:30,0.0,0.5,1.0
210,天汇龙城蘑菇城堡,游乐园/体育娱乐,30.721712,114.277487,全年,09:00,12:00,0.0,2.0,3.0
211,冰雪王国,游乐园/体育娱乐,30.670246,114.283807,全年,09:00,17:00,0.0,3.0,4.0
212,黄鹤楼酒文化博览园,文化旅游区,30.524317,114.257276,全年,08:30,17:30,68.0,2.0,3.0
213,宿于山野,自然风光,31.250747,114.260857,全年,00:00,24:00,0.0,2.0,2.5
214,黄花涝古镇,历史古迹,30.726796,114.201712,全年,00:00,24:00,0.0,2.5,3.0
215,谭鑫培公园,公园,30.375372,114.330153,全年,00:00,24:00,0.0,2.0,2.5
216,武汉长江大桥建成纪念碑,红色景点,30.552037,114.300509,全年,00:00,24:00,0.0,1.0,1.5
217,水云乡,公园,30.567227,114.381878,全年,11:00,14:00,0.0,2.0,3.5
218,万国公园,公园,30.551849,114.447096,全年,00:00,24:00,0.0,2.5,3.0
219,华中科技大学光谷体育馆,游乐园/体育娱乐,30.513847,114.424804,全年,06:00,22:00,0.0,3.0,4.0
220,武汉警察博物馆,博物馆/纪念馆,30.60054,114.31076,全年,10:00,16:00,0.0,1.0,1.5
221,晴川阁夜游(大禹晴川情）,文化旅游区,30.561654,114.29144,全年,00:00,24:00,0.0,2.5,3.0
222,黄鹤楼故址,历史古迹,30.552352,114.299964,全年,00:00,24:00,0.0,1.0,1.5
223,起义门,红色景点,30.531473,114.313849,全年,00:00,16:30,0.0,0.5,1.5
224,渔光岛-野人谷漂流,游乐园/体育娱乐,30.595966,114.399329,全年,10:00,17:30,0.0,2.5,3.0
225,鄂军都督府,红色景点,30.547833,114.3129,全年,09:00,16:00,0.0,2.0,3.5
226,石门峰纪念公园,公园,30.520936,114.490795,全年,00:00,24:00,0.0,0.5,1.0
227,同兴里,历史古迹,30.593897,114.308046,全年,00:00,24:00,0.0,3.0,3.5
228,东湖湖心岛动物博物馆,博物馆/纪念馆,30.572979,114.403159,全年,09:30,17:30,36.0,2.5,3.0
229,屈原纪念馆,博物馆/纪念馆,30.575741,114.379699,全年,09:00,15:00,0.0,2.0,3.5
232,武汉桃源集水乐园,游乐园/体育娱乐,30.751972,114.328163,全年,00:00,24:00,0.0,1.5,3.0
233,东西湖极地海洋公园,游乐园/体育娱乐,30.666479,114.274124,全年,06:00,23:00,0.0,1.5,3.0
234,青岛路历史风貌区,历史古迹,30.587354,114.304824,全年,00:00,24:00,0.0,1.5,2.0
235,武汉二七纪念馆,红色景点,30.64069,114.330712,全年,08:30,11:30,0.0,1.5,3.0
236,光谷花海,公园,30.499657,114.501649,全年,00:00,24:00,0.0,2.0,3.5
237,野村谷景区,自然风光,31.024882,114.469077,全年,09:00,17:00,57.0,0.5,2.0
238,湖光阁,人文景观,30.572926,114.402359,全年,00:00,18:30,0.0,1.5,3.0
239,武汉中共中央机关旧址纪念馆,红色景点,30.593573,114.305011,全年,09:00,17:00,0.0,1.0,1.5
240,中国武钢博物馆,博物馆/纪念馆,30.635696,114.41219,全年,09:00,11:00,0.0,1.5,2.0
241,后官湖湿地公园,公园,30.551139,114.07503,全年,00:00,24:00,0.0,1.0,2.5
242,武汉剧院,人文景观,30.593208,114.294509,全年,15:00,17:00,0.0,2.0,3.0
243,詹天佑故居,历史古迹,30.590891,114.305901,全年,09:00,16:30,0.0,0.5,1.5
244,武汉客厅中国文化博览中心-D馆,文化旅游区,30.675738,114.29101,全年,08:30,17:30,0.0,2.0,3.0
245,素山寺森林公园,公园,31.22343,114.259292,全年,00:00,24:00,0.0,3.0,4.0
246,听涛轩,人文景观,30.568475,114.382059,全年,00:00,24:00,0.0,3.0,3.5
247,武汉图书馆,人文景观,30.608854,114.28839,全年,08:30,20:30,0.0,2.0,2.5
249,花乡茶谷旅游景区,文化旅游区,31.013918,114.507132,全年,08:00,17:00,60.0,2.0,3.5
250,禹稷行宫,历史古迹,30.561463,114.291097,全年,00:00,17:00,0.0,2.0,3.0
251,幻境空间超级元宇宙剧场,游乐园/体育娱乐,30.585356,114.298264,全年,10:00,21:00,59.9,1.0,2.5
252,白云阁,人文景观,30.549947,114.311877,全年,08:30,17:30,0.0,2.0,3.0
253,香草伊甸园,游乐园/体育娱乐,30.610094,114.654713,全年,08:30,17:30,50.0,1.5,3.0
254,九真桃源,文化旅游区,30.477823,113.952474,全年,08:00,17:30,0.0,2.5,4.0
255,虎泉夜市美食广场,商业街区,30.519423,114.375918,全年,10:00,22:00,0.0,2.5,3.0
256,堤角公园,公园,30.668037,114.344951,全年,06:00,22:00,0.0,1.0,2.5
257,黄鹤归来铜雕,人文景观,30.550478,114.308547,全年,00:00,24:00,0.0,0.5,1.5
258,水生生物博物馆,博物馆/纪念馆,30.551241,114.362229,全年,08:30,17:30,0.0,2.5,3.0
259,周恩来故居,红色景点,30.540795,114.378709,全年,08:30,11:30,0.0,0.5,1.0
260,龙华寺,历史古迹,30.547164,114.321871,全年,07:30,15:00,0.0,0.5,1.0
261,辛亥革命纪念园,红色景点,30.520379,114.485174,全年,09:00,17:00,0.0,0.5,2.0
262,武钢文化旅游区,文化旅游区,30.624312,114.447601,全年,09:00,11:30,0.0,1.0,2.5
263,东湖游船落霞水榭码头,游乐园/体育娱乐,30.577943,114.388135,全年,09:10,16:10,0.0,2.0,3.0
264,武汉达临性学博物馆,博物馆/纪念馆,30.559406,114.305761,全年,00:00,16:30,50.0,2.0,3.0
265,东湖帆船公园,公园,30.572967,114.402369,全年,09:00,17:00,0.0,1.0,2.0
266,黎黄陂文化博物馆,博物馆/纪念馆,31.031373,114.238428,全年,00:00,17:00,0.0,0.5,1.0
267,汉口历史文化风貌区,文化旅游区,30.591661,114.300454,全年,00:00,24:00,0.0,1.5,3.0
268,武汉梁子湖拾光牧场,游乐园/体育娱乐,30.275418,114.44482,全年,09:00,21:00,29.9,0.5,2.0
270,老斋舍,大学校园,30.54595,114.370302,全年,00:00,24:00,0.0,1.0,2.0
271,长江观景第一台,人文景观,30.566119,114.310097,全年,00:00,24:00,0.0,1.0,2.0
272,维佳童话镇,游乐园/体育娱乐,30.60003,114.374613,全年,09:30,19:00,0.0,0.5,1.0
273,武汉理工大学南湖图书馆,大学校园,30.515804,114.340005,全年,09:00,19:00,0.0,2.5,4.0
