id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime
22,古北水镇,文化旅游区,40.661046,117.284632,全年,09:00,22:30,140.0,2.0,2.5
23,北京欢乐谷,游乐园/体育娱乐,39.873868,116.501309,全年,09:30,22:00,299.0,1.0,2.5
24,北京海洋馆,游乐园/体育娱乐,39.950257,116.347445,全年,09:00,17:30,0.0,0.5,1.0
25,北京天文馆,博物馆/纪念馆,39.943008,116.34338,全年,09:00,16:30,0.0,0.5,1.0
26,国家大剧院,人文景观,39.91123,116.396261,全年,09:00,17:00,27.0,1.0,2.0
27,香山公园,公园,39.995693,116.194051,全年,06:00,19:30,10.0,3.0,4.0
28,北海公园,公园,39.934167,116.395006,全年,06:00,21:00,0.0,2.5,4.0
29,南锣鼓巷,商业街区,39.943166,116.4095,全年,00:00,24:00,0.0,1.0,2.5
30,居庸关长城,历史古迹,40.297394,116.078214,全年,06:30,18:00,40.0,1.0,2.0
32,泡泡玛特城市乐园,游乐园/体育娱乐,39.948516,116.481208,全年,10:00,20:00,148.0,0.5,1.0
33,水立方(国家游泳中心),游乐园/体育娱乐,39.999266,116.396829,全年,10:30,22:30,29.0,2.0,3.0
34,北京大观园,人文景观,39.877081,116.362822,全年,07:30,18:00,40.0,3.0,4.0
35,北京汽车博物馆,博物馆/纪念馆,39.835043,116.308108,全年,09:00,17:00,30.0,1.0,1.5
36,世界公园,游乐园/体育娱乐,39.81671,116.293772,全年,09:00,17:00,95.0,1.0,2.5
37,前门大街,商业街区,39.899651,116.40452,全年,00:00,24:00,0.0,2.5,4.0
38,王府井,商业街区,39.91979,116.418038,全年,00:00,24:00,0.0,3.0,3.5
39,天安门城楼,历史古迹,39.915407,116.403865,全年,08:30,15:30,0.0,1.0,1.5
40,老舍茶馆,人文景观,39.906052,116.399659,全年,10:00,22:00,180.0,3.0,4.0
41,北京杜莎夫人蜡像馆,博物馆/纪念馆,39.903663,116.404671,全年,10:00,21:00,129.0,2.0,3.5
42,孔庙和国子监博物馆,博物馆/纪念馆,39.953111,116.420343,全年,09:00,17:00,0.0,1.0,1.5
43,八达岭野生动物世界,游乐园/体育娱乐,40.359586,116.001343,全年,08:00,17:00,85.0,1.0,2.5
44,故宫珍宝馆,博物馆/纪念馆,39.925979,116.406346,全年,08:30,17:00,0.0,2.0,3.0
45,太和殿,历史古迹,39.923657,116.403432,全年,08:30,17:00,0.0,2.0,3.5
47,毛主席纪念堂,博物馆/纪念馆,39.908876,116.404145,全年,08:00,12:00,0.0,2.5,4.0
48,午门,历史古迹,39.920105,116.403705,全年,08:30,17:00,0.0,1.5,2.0
49,太平洋海底世界,游乐园/体育娱乐,39.924905,116.312596,全年,08:30,17:30,90.0,0.5,1.0
50,798艺术区,美术馆/艺术馆,39.991061,116.501104,全年,00:00,24:00,0.0,2.5,4.0
51,清华大学艺术博物馆,美术馆/艺术馆,40.007638,116.342234,全年,09:00,17:00,0.0,0.5,1.0
52,中央广播电视塔,人文景观,39.925494,116.313595,全年,08:30,18:00,90.0,2.0,2.5
53,德云社剧场,人文景观,39.890323,116.404395,全年,19:15,22:00,698.0,1.5,3.0
54,慕田峪长城索道滑道,游乐园/体育娱乐,40.437922,116.570303,全年,08:00,17:00,0.0,1.5,2.0
55,雁栖湖,公园,40.403587,116.690837,全年,08:30,17:30,42.0,3.0,4.0
56,北京宋庆龄故居,红色景点,39.951737,116.389564,全年,09:00,17:00,20.0,3.0,3.5
57,水立方嬉水乐园,游乐园/体育娱乐,39.998775,116.39662,全年,10:00,18:00,136.99,1.5,3.0
58,潭柘寺,历史古迹,39.91122,116.03762,全年,08:30,16:30,50.0,1.0,2.0
59,黄花城水长城,历史古迹,40.419287,116.307167,全年,08:30,17:00,58.0,3.0,3.5
60,大栅栏,商业街区,39.901535,116.397634,全年,00:00,24:00,0.0,0.5,1.0
61,钟鼓楼,历史古迹,39.948732,116.40236,全年,09:30,17:30,10.0,1.0,2.0
62,鼓楼,历史古迹,39.946841,116.40237,全年,09:30,17:30,0.0,0.5,2.0
63,北京奥林匹克塔,游乐园/体育娱乐,40.014691,116.40065,全年,09:00,22:00,118.0,2.5,3.0
64,红螺寺,文化旅游区,40.389488,116.634124,全年,00:00,24:00,54.0,0.5,1.5
65,八大处公园,公园,39.968352,116.189212,全年,06:00,18:00,10.0,2.5,3.0
66,国子监,历史古迹,39.953116,116.419591,全年,09:00,17:00,0.0,0.5,1.0
67,中华民族博物院,博物馆/纪念馆,39.989186,116.397793,全年,08:30,18:00,45.0,2.0,3.0
68,三里屯,商业街区,39.940602,116.458347,全年,09:00,23:00,0.0,1.0,1.5
69,大熊猫馆,游乐园/体育娱乐,39.945481,116.34581,全年,08:00,18:00,0.0,1.0,2.0
70,富国海底世界,游乐园/体育娱乐,39.933996,116.453669,全年,09:00,17:30,91.0,1.0,1.5
71,龙庆峡,自然风光,40.557851,116.009343,全年,08:30,17:00,40.0,1.0,2.5
72,定陵,历史古迹,40.30048,116.232421,全年,08:30,18:00,60.0,1.5,2.0
73,北京乐高探索中心,游乐园/体育娱乐,39.930684,116.602649,全年,10:30,18:30,180.0,1.0,1.5
74,司马台长城,历史古迹,40.663649,117.292856,全年,09:00,16:10,40.0,1.5,2.0
75,石景山游乐园,游乐园/体育娱乐,39.91784,116.215231,全年,09:00,17:30,10.0,2.0,3.0
76,首都博物馆,博物馆/纪念馆,39.912283,116.349192,全年,09:00,17:00,0.0,1.5,2.0
77,北京刘老根大舞台,游乐园/体育娱乐,39.899788,116.406961,全年,20:00,22:15,580.0,0.5,1.5
78,祈年殿,历史古迹,39.889922,116.419288,全年,08:00,18:00,0.0,2.0,3.5
79,后海,公园,39.948183,116.394776,全年,00:00,24:00,0.0,2.5,3.0
80,纪晓岚故居,历史古迹,39.896319,116.393561,全年,09:00,18:00,10.0,2.0,3.0
81,观复博物馆,博物馆/纪念馆,40.013243,116.540404,全年,09:00,16:00,88.0,2.0,3.0
82,国家图书馆,博物馆/纪念馆,39.949689,116.329894,全年,09:00,21:00,0.0,1.0,2.0
83,中国美术馆,美术馆/艺术馆,39.931462,116.415454,全年,09:00,17:00,0.0,2.0,2.5
84,地坛,历史古迹,39.959692,116.419984,全年,06:00,21:30,0.0,1.0,2.0
86,中国紫檀博物馆,博物馆/纪念馆,39.916834,116.532527,全年,09:00,17:00,50.0,2.5,4.0
87,北京喇叭沟原始森林公园,自然风光,40.965737,116.495711,全年,07:30,17:30,38.0,1.0,2.0
88,潘家园旧货市场,商业街区,39.881199,116.465329,全年,09:00,21:00,0.0,3.0,3.5
89,人民大会堂,人文景观,39.911394,116.400238,全年,09:00,15:00,0.0,0.5,1.0
90,北京世园公园,公园,40.450315,115.957449,全年,09:00,17:00,60.0,3.0,4.0
91,九谷口自然风景区,自然风光,40.450379,116.668525,全年,08:30,17:00,0.0,1.5,2.0
92,世界花卉大观园,公园,39.841376,116.359803,全年,00:00,24:00,50.0,2.0,3.0
93,悬空玻璃艺术馆,美术馆/艺术馆,39.922161,116.418481,全年,10:00,20:00,39.9,3.0,3.5
94,卢沟桥,历史古迹,39.856421,116.228721,全年,07:30,19:00,20.0,2.0,3.5
95,八达岭古长城(残长城),历史古迹,40.356556,115.979423,全年,09:00,16:30,54.0,2.0,3.0
98,红砖美术馆,美术馆/艺术馆,40.048543,116.506291,全年,10:00,18:00,150.0,0.5,1.0
99,国家速滑馆,游乐园/体育娱乐,40.023485,116.384188,全年,12:00,18:00,40.0,1.0,1.5
100,回音壁,历史古迹,39.884433,116.41951,全年,08:00,18:00,0.0,1.0,2.0
102,北京玛雅海滩水公园,游乐园/体育娱乐,39.873927,116.500997,全年,00:00,24:00,0.0,0.5,2.0
103,亮马河国际风情水岸,公园,39.955013,116.485426,全年,15:00,18:30,0.0,1.0,1.5
104,温都水城·水梦奇缘,游乐园/体育娱乐,40.110253,116.377085,全年,10:00,18:00,118.0,3.0,4.0
105,玉渊潭公园,公园,39.92195,116.329057,全年,06:00,21:30,0.0,2.5,3.0
106,中国电影博物馆,博物馆/纪念馆,40.0028,116.526921,全年,09:00,17:00,0.0,2.5,4.0
107,世贸天阶,商业街区,39.922006,116.458637,全年,10:00,22:00,0.0,3.0,4.0
108,白云观,历史古迹,39.906539,116.350119,全年,08:30,16:30,0.0,2.5,4.0
110,故宫钟表馆,博物馆/纪念馆,39.925225,116.405192,全年,08:30,17:00,0.0,1.0,2.5
111,人民英雄纪念碑,红色景点,39.910966,116.404165,全年,00:00,24:00,0.0,0.5,2.0
112,大运河博物馆,博物馆/纪念馆,39.887286,116.723345,全年,10:00,20:00,0.0,0.5,1.0
113,北京市档案馆,博物馆/纪念馆,39.890999,116.477648,全年,09:00,17:00,0.0,2.5,3.0
114,国家植物园(原北京植物园),公园,40.008872,116.216152,全年,06:00,21:00,0.0,1.0,1.5
116,未来水世界,游乐园/体育娱乐,39.863532,116.692107,全年,09:00,20:00,0.0,0.5,1.0
117,长陵,历史古迹,40.306283,116.255634,全年,08:30,18:00,45.0,3.0,4.0
119,中国航空博物馆,博物馆/纪念馆,40.192095,116.372885,全年,09:00,17:00,0.0,1.0,1.5
120,西单商业街,商业街区,39.917372,116.380941,全年,00:00,24:00,0.0,0.5,1.0
121,昆明湖,公园,39.999894,116.278314,全年,06:30,18:00,0.0,1.5,3.0
122,坡峰岭,自然风光,39.709779,115.84427,全年,08:00,17:00,30.0,2.5,3.0
123,白塔寺,历史古迹,39.930757,116.369903,全年,09:00,17:00,0.0,1.0,2.0
124,龙潭中湖公园,公园,39.882817,116.439721,全年,06:00,22:00,0.0,1.0,2.5
125,水关长城,历史古迹,40.343181,116.044886,全年,09:00,16:30,35.0,0.5,2.0
126,五道营胡同,商业街区,39.954871,116.415418,全年,00:00,24:00,0.0,2.0,2.5
127,陶然亭公园,公园,39.88066,116.388442,全年,06:00,22:00,0.0,1.0,2.0
128,北京曲水兰亭水疗,游乐园/体育娱乐,39.911218,116.51187,全年,00:00,24:00,1208.9,1.0,2.0
129,国家动物博物馆,博物馆/纪念馆,40.011196,116.392992,全年,09:00,17:00,0.0,2.0,3.5
130,东交民巷,历史古迹,39.90893,116.417056,全年,00:00,24:00,0.0,2.0,3.0
131,凤凰中心,人文景观,39.940342,116.480337,全年,10:00,17:00,0.0,1.5,3.0
132,北京市劳动人民文化宫,文化旅游区,39.918736,116.406195,全年,06:30,19:00,0.0,2.0,3.5
133,朝阳剧场杂技,游乐园/体育娱乐,39.928194,116.468861,全年,16:00,20:00,0.0,0.5,2.0
134,奥林匹克森林公园,公园,40.025231,116.3968,全年,06:00,21:00,0.0,0.5,1.5
135,周口店北京人遗址博物馆,博物馆/纪念馆,39.693589,115.943241,全年,09:00,16:30,30.0,0.5,1.0
136,北京平谷金海湖,自然风光,40.187348,117.310896,全年,08:30,17:30,38.0,3.0,4.0
137,十七孔桥,历史古迹,39.997,116.283926,全年,06:30,18:00,0.0,1.0,1.5
138,国家典籍博物馆,博物馆/纪念馆,39.948853,116.330581,全年,09:00,17:00,0.0,2.5,3.0
139,城市大道,商业街区,39.855987,116.683649,全年,08:00,23:00,0.0,0.5,2.0
140,玉渡山景区,自然风光,40.55826,115.895804,全年,08:30,15:30,60.0,1.0,2.0
141,北京西山国家森林公园,公园,39.982469,116.201277,全年,08:00,18:00,10.0,2.5,3.0
142,烟袋斜街,商业街区,39.945443,116.400974,全年,00:00,24:00,0.0,2.0,2.5
144,中山公园,公园,39.916729,116.400516,全年,06:00,21:00,0.0,3.0,4.0
146,护国寺,历史古迹,39.941127,116.381757,全年,00:00,24:00,0.0,2.0,2.5
147,乐多港·卡乐星球,游乐园/体育娱乐,40.241035,116.196994,全年,09:30,18:00,179.0,0.5,1.0
148,北京金海湖碧波岛度假区,游乐园/体育娱乐,40.173688,117.336098,全年,09:00,17:00,158.0,1.5,3.0
149,紫御湾码头,人文景观,39.950809,116.323237,全年,09:00,16:00,0.0,2.0,3.5
150,SOLANA蓝色港湾,商业街区,39.955084,116.482406,全年,00:00,24:00,0.0,0.5,2.0
151,老北京胡同游,人文景观,39.940188,116.396212,全年,07:00,16:00,0.0,1.0,2.0
152,野鸭湖国家湿地公园,公园,40.414865,115.864833,全年,09:00,17:00,50.0,0.5,2.0
153,箭扣长城,历史古迹,40.449159,116.541112,全年,00:00,24:00,0.0,0.5,1.0
154,银河SOHO,商业街区,39.92661,116.439685,全年,00:00,24:00,0.0,2.0,3.5
155,梵高星空艺术馆（王府井旗舰店）,美术馆/艺术馆,39.916613,116.418247,全年,10:00,21:00,39.9,1.0,1.5
156,角楼,历史古迹,39.928846,116.407488,全年,08:30,17:00,0.0,3.0,4.0
157,和平菓局,商业街区,39.920345,116.416782,全年,10:00,22:00,0.0,2.0,3.0
158,十渡风景名胜区,自然风光,39.644148,115.606473,全年,08:00,17:00,0.0,2.0,3.0
159,北京国际鲜花港,公园,40.187688,116.803564,全年,09:00,17:00,30.0,1.0,2.0
160,黑龙潭风景区,自然风光,40.569355,116.793737,全年,09:00,17:00,58.0,1.5,3.0
162,北京艺术博物馆,博物馆/纪念馆,39.952595,116.317868,全年,09:00,17:00,20.0,1.5,3.0
164,长安街,商业街区,39.914246,116.415894,全年,00:00,24:00,0.0,1.5,2.0
165,长城之漫观景台,人文景观,40.36194,116.01666,全年,06:00,22:30,0.0,3.0,4.0
167,北京民俗博物馆,博物馆/纪念馆,39.929847,116.450503,全年,08:30,16:30,10.0,1.5,2.0
168,北京鲁迅博物馆(北京新文化运动纪念馆),博物馆/纪念馆,39.931264,116.36503,全年,09:00,16:00,0.0,0.5,2.0
169,佛香阁,人文景观,40.005295,116.280371,全年,09:00,16:00,0.0,2.0,2.5
170,北京坊,商业街区,39.904283,116.402433,全年,10:00,22:00,0.0,2.0,3.0
172,北京颐和园石舫,人文景观,40.004311,116.276081,全年,06:30,18:00,0.0,1.0,2.5
174,圜丘,历史古迹,39.883274,116.419657,全年,08:00,17:30,0.0,3.0,4.0
175,保和殿,历史古迹,39.924779,116.403357,全年,08:30,17:00,0.0,2.5,4.0
176,北京梨园剧场,人文景观,39.892911,116.392263,全年,00:00,24:00,88.0,1.5,2.0
177,北京古代建筑博物馆,博物馆/纪念馆,39.883595,116.398506,全年,09:00,17:00,0.0,1.0,2.5
178,钟楼,历史古迹,39.948395,116.402205,全年,09:30,17:30,10.0,2.0,3.0
179,紫竹院公园,公园,39.948517,116.326003,全年,06:00,21:30,0.0,1.5,2.0
180,白瀑寺,历史古迹,40.124144,115.927283,全年,08:00,17:00,0.0,1.5,3.0
182,历代帝王庙,历史古迹,39.930766,116.373959,全年,00:00,24:00,0.0,1.0,1.5
183,银山塔林,历史古迹,40.320994,116.335118,全年,08:00,16:00,20.0,0.5,1.5
184,中粮祥云小镇,商业街区,40.095847,116.543123,全年,10:00,21:00,0.0,2.5,4.0
185,太庙街门,历史古迹,39.916065,116.404527,全年,09:00,17:00,0.0,0.5,1.0
187,中和殿,历史古迹,39.924221,116.403387,全年,08:30,17:00,0.0,1.0,2.5
188,神路景区,历史古迹,40.260807,116.23018,全年,08:30,18:00,30.0,2.5,3.0
189,南宫旅游度假区,游乐园/体育娱乐,39.81265,116.161143,全年,09:00,21:00,0.0,1.0,1.5
190,戒台寺,历史古迹,39.87673,116.092996,全年,08:30,16:45,45.0,3.0,4.0
191,御花园,公园,39.927608,116.403161,全年,08:30,15:30,0.0,1.5,2.0
192,国家植物园南园,公园,39.996967,116.217629,全年,08:00,18:00,0.0,1.5,3.0
194,通州运河公园,公园,39.8824,116.748887,全年,00:00,21:00,0.0,1.0,1.5
195,通州运河游船,游乐园/体育娱乐,39.913558,116.693871,全年,09:30,10:30,0.0,1.0,2.5
196,中国海关博物馆,博物馆/纪念馆,39.913052,116.43929,全年,09:00,16:30,0.0,2.0,3.0
197,石林峡,自然风光,40.268794,117.24851,全年,08:30,17:00,68.0,2.0,3.0
199,北京温榆河公园,公园,40.081409,116.471027,全年,06:00,21:00,0.0,0.5,1.0
200,明城墙遗址公园,公园,39.907202,116.434388,全年,08:30,19:30,0.0,1.5,2.0
201,北京(通州)大运河文化旅游景区,文化旅游区,39.920126,116.67408,全年,09:00,17:00,0.0,0.5,2.0
202,清凉谷风景区,自然风光,40.639741,116.760481,全年,08:00,17:30,48.9,2.5,4.0
203,周口店北京人遗址公园,历史古迹,39.696128,115.937405,全年,09:00,16:30,30.0,2.0,3.0
204,北京展览馆,博物馆/纪念馆,39.946119,116.350668,全年,08:30,18:00,0.0,0.5,1.0
205,呀路古热带植物园,游乐园/体育娱乐,39.664878,116.60049,全年,08:30,17:30,60.0,1.5,2.0
206,北京城市图书馆,博物馆/纪念馆,39.889043,116.721152,全年,10:00,20:00,0.0,1.0,2.0
207,南宫五洲植物乐园,游乐园/体育娱乐,39.799936,116.160942,全年,09:30,17:30,68.0,1.0,2.5
209,三里屯酒吧一条街,商业街区,39.939886,116.462197,全年,09:00,23:00,0.0,0.5,2.0
210,龙潭公园,公园,39.884624,116.446425,全年,06:00,22:00,0.0,1.5,3.0
211,霸天虎过山车,游乐园/体育娱乐,39.863491,116.686724,全年,10:00,19:00,0.0,1.0,2.5
212,751活的3D博物馆,游乐园/体育娱乐,39.99011,116.507681,全年,10:30,18:30,64.8,2.5,3.0
214,梨树沟休闲谷,游乐园/体育娱乐,40.295044,117.257046,全年,09:00,17:00,0.0,1.5,3.0
215,八大胡同,人文景观,39.898892,116.398954,全年,00:00,24:00,0.0,1.5,2.0
216,北京大学,大学校园,39.997899,116.316801,全年,06:30,22:30,0.0,1.5,2.0
217,北京孔庙,历史古迹,39.952772,116.420854,全年,09:00,17:00,0.0,2.0,3.5
218,国家会议中心,商业街区,40.006295,116.396466,全年,00:00,17:00,0.0,1.5,3.0
219,北京蓝调庄园,人文景观,39.97179,116.617844,全年,08:30,18:00,0.0,1.0,2.0
221,首钢工业遗址公园,公园,39.915904,116.170035,全年,00:00,20:00,0.0,2.0,3.0
222,京东大溶洞,自然风光,40.218624,117.260596,全年,08:00,16:45,80.0,2.5,3.0
223,什刹海游船,人文景观,39.941419,116.399258,全年,09:00,18:00,0.0,1.0,1.5
224,北京王府井天主教堂,人文景观,39.923646,116.418472,全年,08:00,11:00,0.0,1.0,2.5
225,乾清宫,历史古迹,39.926469,116.403275,全年,08:30,17:00,0.0,2.0,3.5
226,石刻艺术博物馆,博物馆/纪念馆,39.950594,116.336751,全年,00:00,24:00,0.0,2.0,3.0
227,华熙Live·五棵松,商业街区,39.916725,116.283811,全年,10:00,22:00,0.0,3.0,4.0
228,百里山水画廊,自然风光,40.666026,116.257788,全年,00:00,24:00,60.0,3.0,4.0
229,中华世纪坛,文化旅游区,39.917371,116.327863,全年,09:00,17:00,0.0,0.5,1.5
230,张裕爱斐堡酒庄,文化旅游区,40.382065,116.90818,全年,08:00,17:00,78.0,1.0,2.5
231,老舍纪念馆,博物馆/纪念馆,39.924948,116.414815,全年,09:00,17:00,0.0,2.0,2.5
232,侏罗纪世界大冒险,游乐园/体育娱乐,39.862291,116.689723,全年,10:00,19:00,0.0,1.0,2.0
233,阿派朗创造力乐园,游乐园/体育娱乐,39.876917,116.745985,全年,09:30,18:00,0.0,1.0,2.0
235,云居寺,历史古迹,39.615247,115.780384,全年,09:00,16:00,40.0,2.0,3.0
236,中国钱币博物馆,博物馆/纪念馆,39.908529,116.401379,全年,09:00,17:00,0.0,0.5,1.5
237,南池子美术馆,美术馆/艺术馆,39.919969,116.409785,全年,10:00,13:00,0.0,2.5,4.0
238,史家胡同,历史古迹,39.924567,116.43074,全年,00:00,24:00,0.0,1.0,2.0
239,幻境空间超级元宇宙(北京店),游乐园/体育娱乐,39.905859,116.424056,全年,10:00,22:00,59.8,1.0,2.0
240,北京凤凰岭景区,自然风光,40.111966,116.091763,全年,07:00,17:00,25.0,1.0,1.5
242,京东大峡谷,自然风光,40.251256,117.180659,全年,07:30,17:00,75.0,0.5,2.0
245,延禧宫,历史古迹,39.92673,116.405073,全年,08:30,17:00,0.0,0.5,1.0
246,北京动物园游船码头,游乐园/体育娱乐,39.948889,116.346669,全年,10:30,15:30,79.0,1.0,2.5
247,中国铁道博物馆东郊馆,博物馆/纪念馆,40.004012,116.522737,全年,09:00,16:00,0.0,0.5,1.0
248,中国铁道博物馆正阳门馆,博物馆/纪念馆,39.90611,116.406489,全年,09:00,17:00,0.0,2.5,4.0
250,天主教北京教区西什库教堂,历史古迹,39.931328,116.385221,全年,08:00,11:00,0.0,1.0,1.5
251,北京警察博物馆,博物馆/纪念馆,39.908366,116.411541,全年,09:00,16:00,0.0,2.0,3.0
252,北顶娘娘庙,历史古迹,39.99648,116.396595,全年,08:30,16:30,0.0,1.5,3.0
253,神武门,历史古迹,39.92869,116.40324,全年,00:00,24:00,0.0,1.5,2.0
254,青龙湖公园,公园,39.802592,116.094874,全年,09:00,17:30,39.9,2.0,2.5
255,中国古动物馆,博物馆/纪念馆,39.943187,116.340639,全年,09:00,16:30,0.0,3.0,3.5
256,北京启迪乔波冰雪世界,游乐园/体育娱乐,40.206053,116.667894,全年,10:00,21:00,138.0,2.0,2.5
257,嘉德艺术中心,美术馆/艺术馆,39.930097,116.416887,全年,10:00,18:00,0.0,2.0,3.0
258,天宁寺城,历史古迹,39.900389,116.352581,全年,00:00,16:00,0.0,1.5,3.0
259,曼联梦剧场,人文景观,39.903746,116.401072,全年,10:00,22:00,0.0,2.0,3.0
260,中国人民抗日战争纪念馆,博物馆/纪念馆,39.857778,116.232491,全年,09:00,16:30,0.0,0.5,1.5
261,北京国际会议中心,其它,39.995704,116.408757,全年,08:30,17:30,0.0,3.0,3.5
262,京杭大运河,人文景观,39.911309,116.695847,全年,00:00,24:00,0.0,2.5,3.0
264,坤宁宫,历史古迹,39.927103,116.403248,全年,08:30,17:00,0.0,2.5,4.0
265,索道,游乐园/体育娱乐,40.363162,116.022042,全年,06:30,16:30,0.0,1.5,3.0
266,杨梅竹斜街,商业街区,39.902577,116.400637,全年,00:00,24:00,0.0,1.0,2.0
267,勅建弘慈广济寺,历史古迹,39.930786,116.378703,全年,07:00,16:30,0.0,1.0,2.0
268,北京工艺美术博物馆(北投新奥购物中心店),博物馆/纪念馆,40.00572,116.400322,全年,10:00,17:00,0.0,0.5,1.0
269,坦克博物馆,博物馆/纪念馆,40.169422,116.13868,全年,09:00,16:00,0.0,2.5,4.0
271,冶仙塔旅游风景区,文化旅游区,40.407722,116.873395,全年,08:30,17:30,47.9,2.5,4.0
273,苏州街,商业街区,39.991011,116.312016,全年,00:00,24:00,0.0,1.5,3.0
274,颐和园冰雪嘉年华,游乐园/体育娱乐,39.99334,116.270413,全年,00:00,24:00,0.0,0.5,2.0
275,罗红摄影艺术馆,美术馆/艺术馆,40.048705,116.58091,全年,09:00,21:00,0.0,2.5,3.0
276,五塔寺塔,历史古迹,39.950627,116.336963,全年,09:00,17:00,0.0,1.0,2.0
278,北京延庆奥林匹克园区,游乐园/体育娱乐,40.528801,115.797049,全年,09:00,17:00,0.0,1.5,2.0
279,万寿寺,历史古迹,39.953365,116.3186,全年,09:00,17:00,0.0,2.0,2.5
280,皇穹宇,历史古迹,39.884764,116.419545,全年,08:00,16:30,0.0,2.0,3.5
282,云蒙山风景区,自然风光,40.552925,116.824994,全年,09:00,17:00,78.0,2.5,4.0
283,颐和园博物馆,博物馆/纪念馆,40.003191,116.28714,全年,08:00,18:00,0.0,2.5,3.0
285,史家胡同博物馆,博物馆/纪念馆,39.924292,116.428906,全年,09:30,16:30,0.0,0.5,1.5
286,古崖居风景区,人文景观,40.468621,115.78223,全年,09:00,16:30,54.0,3.0,3.5
287,北京雁栖湖西山步道,公园,40.389306,116.653154,全年,08:00,17:00,0.0,0.5,2.0
288,百里山水画廊—滴水壶,自然风光,40.689476,116.471173,全年,09:00,17:00,25.0,2.0,3.0
290,铛铛车游北京中轴线,文化旅游区,39.904787,116.403994,全年,09:00,20:20,0.0,0.5,1.0
291,三庆园,人文景观,39.902184,116.403236,全年,19:30,22:00,0.0,0.5,1.0
292,西洋楼遗址景区,历史古迹,40.019733,116.319112,全年,07:00,20:00,0.0,0.5,1.0
293,月坛公园,公园,39.922319,116.358846,全年,06:00,21:00,0.0,1.0,2.0
294,乐谷银滩景区,自然风光,39.623508,115.674467,全年,08:30,17:00,29.0,3.0,4.0
295,北京市通州区博物馆,博物馆/纪念馆,39.91411,116.673882,全年,09:00,17:00,0.0,3.0,3.5
296,大水法,历史古迹,40.019363,116.319222,全年,00:00,24:00,0.0,0.5,1.0
297,北京科学中心,博物馆/纪念馆,39.976432,116.399187,全年,00:00,24:00,0.0,1.0,2.0
298,中国园林博物馆,博物馆/纪念馆,39.885345,116.183848,全年,00:00,24:00,0.0,3.0,4.0
299,北京二锅头酒博物馆,博物馆/纪念馆,40.332082,116.671525,全年,08:30,16:00,48.0,3.0,3.5
300,日坛公园,公园,39.921337,116.45044,全年,06:00,21:30,0.0,2.0,3.5
301,今日美术馆,美术馆/纪念馆,39.905621,116.474333,全年,10:00,18:00,0.0,1.0,2.0
303,北京后花园（白虎涧）风景区,自然风光,40.133592,116.105074,全年,07:00,17:30,60.0,0.5,1.0
304,疯狂的麦咭,游乐园/体育娱乐,39.805882,116.522533,全年,13:00,22:00,0.0,3.0,4.0
305,中国民航博物馆,博物馆/纪念馆,40.024077,116.54451,全年,09:00,16:30,0.0,0.5,1.0
306,首钢一高炉·SoReal科幻乐园,游乐园/体育娱乐,39.926632,116.163968,全年,00:00,24:00,139.0,1.0,2.0
308,中信证券大厦,商业街区,39.956053,116.474504,全年,00:00,24:00,0.0,0.5,1.0
