,hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
11,22774616,苏州金鸡湖美居酒店,Mercure Hotel Suzhou Jinji Lake,机器人服务,14,苏州,Suzhou,苏州工业园区,工业园区金鸡湖西/苏州中心 工业园区星都街72号宏海大厦,"{'type': 2, 'latitude': '31.314154', 'longitude': '120.666695'}",4.8,6704,https://dimg04.c-ctrip.com/images/20070w000000l5amn911B_C_400_600_R5_Q70.jpg_.webp,近金鸡湖 · 金鸡湖西,"[{'type': '地铁', 'info': '距星海广场地铁站步行510米,约8分钟'}]",514,高级双床房
12,346290,苏州吴宫泛太平洋酒店,Pan Pacific Suzhou,泳池,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 新市路259号,"{'type': 2, 'latitude': '31.290418', 'longitude': '120.617053'}",4.6,6246,https://dimg04.c-ctrip.com/images/1mc6o12000br4n333F7C1_C_400_600_R5_Q70.jpg_.webp,近苏州古运河 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距新市桥地铁站步行550米,约8分钟'}]",539,豪华丽景大床房
13,24046780,苏州新区希尔顿欢朋酒店,Hampton by Hilton Suzhou New District,免费停车,14,苏州,Suzhou,虎丘区,虎丘区苏州新区/寒山寺 塔园路233号津西新天地2号楼,"{'type': 2, 'latitude': '31.308035', 'longitude': '120.55284'}",4.8,8415,https://dimg04.c-ctrip.com/images/200q1b000001azw16EB48_C_400_600_R5_Q70.jpg_.webp,近绿宝广场 · 虎丘区苏州新区/寒山寺,"[{'type': '地铁', 'info': '距何山地铁站步行800米,约12分钟'}]",488,舒适大床房
14,18067550,苏州高铁金科大酒店,Jinke Grand Hotel,SPA,14,苏州,Suzhou,相城区,相城高铁新城开发区/苏州北站 南天成路67号,"{'type': 2, 'latitude': '31.418638', 'longitude': '120.644202'}",4.8,1844,https://dimg04.c-ctrip.com/images/200g0u000000jh6o50EA5_C_400_600_R5_Q70.jpg_.webp,近高铁苏州北站 · 相城高铁新城开发区/苏州北站,"[{'type': '地铁', 'info': '距高铁苏州北站地铁站-5口步行700米,约10分钟'}]",526,舒适双床房
15,107532984,昆山城东开发区亚朵酒店,Atour,免费停车,83,昆山,Kunshan,昆山经济技术开发区,经济开发区 吴淞江南路666号,"{'type': 2, 'latitude': '31.373665', 'longitude': '121.02288'}",4.9,580,https://dimg04.c-ctrip.com/images/1mc5b12000b88epee785B_C_400_600_R5_Q70.jpg_.webp,昆山 · 近昆山国际会展中心 · 经济开发区,"[{'type': '地铁', 'info': '距白河潭地铁站步行1.6公里,约23分钟'}]",385,高级大床房（智能客控）
16,435826,昆山托尼洛·兰博基尼酒店,Tonino Lamborghini Hotel Kunshan City Center,泳池,83,昆山,Kunshan,,昆山市区 中山路287号中茵世贸广场,"{'type': 2, 'latitude': '31.383346', 'longitude': '120.952102'}",4.7,4563,https://dimg04.c-ctrip.com/images/hotel/346000/345449/d5338467dc4a42518c39ed01b5fad19a_C_400_600_R5_Q70.jpg_.webp,昆山 · 近亭林园 · 昆山市区,"[{'type': '地铁', 'info': '距玉山广场地铁站-3口步行610米,约9分钟'}]",504,精致大床房
17,103752911,安渡酒店(苏州观前街七里山塘店),ANDU HOTEL,管家服务,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 景德路368号,"{'type': 2, 'latitude': '31.309835', 'longitude': '120.610932'}",4.8,6218,https://dimg04.c-ctrip.com/images/1mc5112000ajkbree3796_C_400_600_R5_Q70.jpg_.webp,近山塘街 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距养育巷地铁站-3口步行700米,约10分钟'}]",359,初见·韶华大床房 （65寸高清电视+电动窗帘+超大冰箱）
18,2229576,苏州日航酒店,Hotel Nikko Suzhou,桑拿,14,苏州,Suzhou,虎丘区,虎丘区苏州新区/寒山寺 长江路368号,"{'type': 2, 'latitude': '31.29459', 'longitude': '120.549399'}",4.7,4001,https://dimg04.c-ctrip.com/images/0203n12000851trx9D55F_C_400_600_R5_Q70.jpg_.webp,近龙湖狮山天街生活广场 · 虎丘区苏州新区/寒山寺,"[{'type': '地铁', 'info': '距狮子山地铁站步行100米,约2分钟'}]",553,高级大床房
19,669192,昆山裕元花园酒店,Windsor Park Hotel Kunshan,泳池,83,昆山,Kunshan,,火车站地区 长江中路198号1号楼,"{'type': 2, 'latitude': '31.375512', 'longitude': '120.978762'}",4.7,1749,https://dimg04.c-ctrip.com/images/0206x1200097vel4f7C50_C_400_600_R5_Q70.jpg_.webp,昆山 · 近昆山城市广场地铁站 · 昆山站,"[{'type': '地铁', 'info': '距昆山城市广场地铁站步行1.2公里,约18分钟'}]",398,裕元雅致大床房
20,21125103,维也纳国际酒店(苏州火车站北广场店),Vienna International Hotel (Suzhou Railway Station North Square),免费停车,14,苏州,Suzhou,姑苏区,苏州火车站地区 苏站路1588号世界贸易中心A座,"{'type': 2, 'latitude': '31.333565', 'longitude': '120.610404'}",4.7,2168,https://dimg04.c-ctrip.com/images/20060u000000j1onz262C_C_400_600_R5_Q70.jpg_.webp,近苏州站 · 火车站地区,"[{'type': '地铁', 'info': '距苏州火车站地铁站-2口步行480米,约7分钟'}]",325,高级大床房(无窗)
21,1465886,昆山金陵大饭店,Jinling Grand Hotel,SPA,83,昆山,Kunshan,昆山经济技术开发区,经济开发区 前进东路389号,"{'type': 2, 'latitude': '31.383518', 'longitude': '121.035079'}",4.8,1348,https://dimg04.c-ctrip.com/images/1mc4n12000dwih89j66BD_C_400_600_R5_Q70.jpg_.webp,昆山 · 近昆山国际会展中心 · 经济开发区,"[{'type': '地铁', 'info': '距兵希地铁站-1口步行360米,约6分钟'}]",497,高级大床房
22,662388,常熟裕坤丽呈华廷酒店,Grand Rezen Hotel Merryland Changshu,泳池,96,常熟,Changshu,,常熟市中心 珠江路176号,"{'type': 2, 'latitude': '31.664633', 'longitude': '120.755276'}",4.6,883,https://dimg04.c-ctrip.com/images/0201u120008ck9a922BD7_C_400_600_R5_Q70.jpg_.webp,常熟 · 近常熟汽车客运站北站 · 常熟市中心,"[{'type': '火车站', 'info': '距常熟站驾车6公里,约15分钟'}]",499,舒适双床房
23,369676,苏州温德姆花园酒店,Wyndham Garden Suzhou,桑拿,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 干将东路818号,"{'type': 2, 'latitude': '31.307525', 'longitude': '120.626181'}",4.3,4023,https://dimg04.c-ctrip.com/images/0203w120008gur14w3412_C_400_600_R5_Q70.jpg_.webp,近平江路历史街区 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距乐桥地铁站-6口步行370米,约6分钟'}]",506,豪华大床房
24,118755646,苏州山塘街华贸姑苏里服务公寓,Suzhou Shantang Street Huamao Gusuli Service Apartment,网红泳池,14,苏州,Suzhou,姑苏区,石路/山塘街 金门路292号,"{'type': 2, 'latitude': '31.309887', 'longitude': '120.597693'}",4.8,755,https://dimg04.c-ctrip.com/images/1mc5312000e12mcpyAED4_C_400_600_R5_Q70.jpg_.webp,近石路步行街 · 石路/山塘街,"[{'type': '地铁', 'info': '距石路地铁站步行470米,约7分钟'}]",547,浮白·公寓大床房
26,110515716,苏州吴宫御宴酒店,Suzhou Wugong Royal Banquet Hotel,泳池,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 新市路259号,"{'type': 2, 'latitude': '31.290846', 'longitude': '120.618059'}",4.7,1011,https://dimg04.c-ctrip.com/images/0201x12000bp2adhjEE98_C_400_600_R5_Q70.jpg_.webp,近盘门 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距南门地铁站-7口步行640米,约9分钟'}]",483,吴宫·景观大床房
27,1719284,张家港沙洲湖酒店,Shazhou Lake Hotel,湖景房,621,张家港,Zhangjiagang,,张家港市区 一干河东路333号,"{'type': 2, 'latitude': '31.890482', 'longitude': '120.566018'}",4.8,689,https://dimg04.c-ctrip.com/images/200u180000014ibh2E18F_C_400_600_R5_Q70.jpg_.webp,张家港 · 近沙洲湖 · 张家港市区,"[{'type': '火车站', 'info': '距张家港站驾车21.3公里,约28分钟'}]",506,精致标准间
28,1633708,苏州吴江宾馆,Wujiang Hotel,免费停车,14,苏州,Suzhou,吴江区,苏州湾/吴江东太湖风景区/王焰温泉 鲈乡南路2155号,"{'type': 2, 'latitude': '31.155916', 'longitude': '120.638063'}",4.8,625,https://dimg04.c-ctrip.com/images/1mc0d12000cm27g0uF275_C_400_600_R5_Q70.jpg_.webp,近啄木鸟(永康路店) · 苏州湾/东太湖,"[{'type': '地铁', 'info': '距笠泽路地铁站-3口驾车2.6公里,约6分钟'}]",444,高级双床房
29,776955,常熟金海华丽嘉酒店,Kingrace Hotel Changshu,泳池,96,常熟,Changshu,,常熟市中心 西门大街73号,"{'type': 2, 'latitude': '31.643325', 'longitude': '120.739749'}",4.5,350,https://dimg04.c-ctrip.com/images/hotel/72000/71623/86f704bded0d4f20a15c08be221a4518_C_400_600_R5_Q70.jpg_.webp,常熟 · 近方塔园 · 常熟市中心,"[{'type': '火车站', 'info': '距常熟站驾车10.1公里,约24分钟'}]",447,豪华丽雅大床房
31,427329,昆山琶拉帝诗酒店,Paradox Kunshan,桑拿,83,昆山,Kunshan,,昆山市区 前进中路387号,"{'type': 2, 'latitude': '31.382689', 'longitude': '120.968437'}",4.7,626,https://dimg04.c-ctrip.com/images/1mc2l12000acgk8ssC8B4_C_400_600_R5_Q70.jpg_.webp,昆山 · 近金鹰国际购物中心(昆山店) · 昆山市区,"[{'type': '地铁', 'info': '距绣衣地铁站-4口步行340米,约5分钟'}]",434,高级双床房
32,438027,苏州太湖香山国际大酒店,Suzhou Taihu Xiangshan International Hotel,泳池,14,苏州,Suzhou,吴中区,太湖风景区/东山/西山 环太湖大道烟波路1号,"{'type': 2, 'latitude': '31.213292', 'longitude': '120.410719'}",4.6,486,https://dimg04.c-ctrip.com/images/200s15000000y559wC379_C_400_600_R5_Q70.jpg_.webp,近苏州太湖国际会议中心 · 太湖风景区/东山/西山,"[{'type': '地铁', 'info': '距太湖香山地铁站-1口驾车6.1公里,约13分钟'}]",449,园景大床房
33,2279810,张家港金厦阳光半岛酒店,Sunshine Peninsula Jinsha Hotel,桑拿,621,张家港,Zhangjiagang,,张家港市区 东苑路98号 (梁丰生态园西侧),"{'type': 2, 'latitude': '31.852527', 'longitude': '120.56815'}",4.8,612,https://dimg04.c-ctrip.com/images/200b050000000s5n1423E_C_400_600_R5_Q70.jpg_.webp,张家港 · 近梁丰生态园 · 张家港市区,"[{'type': '火车站', 'info': '距张家港站驾车19公里,约27分钟'}]",439,时尚单人房
34,106264039,苏州雅辰悦居酒店,Artyzen Habitat Suzhou,免费停车,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 竹辉路258号,"{'type': 2, 'latitude': '31.294461', 'longitude': '120.635651'}",4.7,2006,https://dimg04.c-ctrip.com/images/0204k12000atbgatn9683_C_400_600_R5_Q70.jpg_.webp,近南园北路地铁站 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距南园北路地铁站步行120米,约2分钟'}]",494,悦居大床房
36,534049,昆山隆祺建国饭店(顺帆北路地铁站店),Longqi Jianguo Hotel,泳池,83,昆山,Kunshan,,经济开发区 前进东路767号,"{'type': 2, 'latitude': '31.383799', 'longitude': '121.01112'}",4.6,580,https://dimg04.c-ctrip.com/images/1mc6t12000b2vcuih0EF3_C_400_600_R5_Q70.jpg_.webp,昆山 · 近顺帆北路地铁站 · 经济开发区,"[{'type': '地铁', 'info': '距顺帆北路地铁站-3口步行320米,约5分钟'}]",428,高级大床房
37,976881,张家港中联粤海国际酒店,Zhong Lian (GDH) International Hotel,免费停车,621,张家港,Zhangjiagang,,张家港市区 沙洲西路235号,"{'type': 2, 'latitude': '31.866876', 'longitude': '120.516871'}",4.8,1285,https://dimg04.c-ctrip.com/images/20060a0000004ulpu4436_C_400_600_R5_Q70.jpg_.webp,张家港 · 近张家港购物公园 · 张家港市区,"[{'type': '火车站', 'info': '距张家港站驾车26.4公里,约39分钟'}]",408,特惠双床房
38,439538,苏州胥城书香世家酒店,Suzhou xuccheng Shuxiang Shijia Hotel,免费停车,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 三香路333号,"{'type': 2, 'latitude': '31.29818', 'longitude': '120.598846'}",4.8,3029,https://dimg04.c-ctrip.com/images/02046120008gxzue1F033_C_400_600_R5_Q70.jpg_.webp,近三香广场地铁站 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距三香广场地铁站-1口步行<100米,约1分钟'}]",388,商务大床房
39,6583355,苏州石湖金陵花园酒店,Jingling Shihu Garden Hotel,湖景房,14,苏州,Suzhou,吴中区,石湖上方山景区/国际教育园 越溪街道南溪江路88号,"{'type': 2, 'latitude': '31.216058', 'longitude': '120.603564'}",4.8,953,https://dimg04.c-ctrip.com/images/0203z120008s5iv4eD3A6_C_400_600_R5_Q70.jpg_.webp,近越溪地铁站 · 石湖上方山景区/国际教育园,"[{'type': '地铁', 'info': '距越溪地铁站步行760米,约11分钟'}]",508,静谧大床房
40,38807184,昆山永大商业广场亚朵酒店,Atour Hotel (Kunshan Yongda Plaza),免费停车,83,昆山,Kunshan,,昆山万达广场地区 春晖路与横泾路交叉口永大商业广场,"{'type': 2, 'latitude': '31.397606', 'longitude': '120.989315'}",4.8,1170,https://dimg04.c-ctrip.com/images/1mc3f12000cpufs9529E3_C_400_600_R5_Q70.jpg_.webp,昆山 · 近万达广场(昆山店) · 昆山万达,"[{'type': '地铁', 'info': '距金浦大桥东地铁站-4口驾车2.2公里,约6分钟'}]",394,高级大床房
41,113053517,太仓锦江国际酒店,Jin Jiang International Hotel Taicang,网红泳池,654,太仓,Taicang,,太仓市区 上海东路89号,"{'type': 2, 'latitude': '31.451694', 'longitude': '121.127325'}",4.7,446,https://dimg04.c-ctrip.com/images/1mc3d12000cf2glseE192_C_400_600_R5_Q70.jpg_.webp,太仓 · 近万达广场(太仓店) · 太仓市区,"[{'type': '火车站', 'info': '距太仓南站驾车6.5公里,约14分钟'}]",448,高级双床房
42,94328956,苏州观前街乐桥地铁站亚朵酒店,"Atour Hotel, leqiao subway station, Guanqian Street, Suzhou",免费停车,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 道前街89号,"{'type': 2, 'latitude': '31.30049', 'longitude': '120.618798'}",4.9,2250,https://dimg04.c-ctrip.com/images/020021200099js5l603E3_C_400_600_R5_Q70.jpg_.webp,近三元坊地铁站 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距三元坊地铁站-4口步行720米,约11分钟'}]",420,雅致大床房
43,25904892,昆山高新万象汇美居酒店,Mercure Kunshan High-tech Vientiane Hui Hotel,免费停车,83,昆山,Kunshan,昆山经济技术开发区,昆山市区 虹祺路221号D1,"{'type': 2, 'latitude': '31.383106', 'longitude': '120.920697'}",4.8,2316,https://dimg04.c-ctrip.com/images/200h0z000000njnn5913B_C_400_600_R5_Q70.jpg_.webp,昆山 · 近万象汇 · 昆山市区,"[{'type': '地铁', 'info': '距共青地铁站-3口步行400米,约6分钟'}]",414,标准大床房
44,112026836,桔子水晶苏州观前街酒店,Orange Crystal Suzhou Guanqian Street Hotel,家庭房,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 干将东路938号,"{'type': 2, 'latitude': '31.307047', 'longitude': '120.623281'}",4.9,2205,https://dimg04.c-ctrip.com/images/0201712000bxwkpsw1539_C_400_600_R5_Q70.jpg_.webp,近平江路历史街区 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距乐桥地铁站-6口步行<100米,约2分钟'}]",414,高级大床房(智能客控，小冰箱，65寸投屏电视)
46,6306744,苏州金鸡湖博览中心亚朵酒店,Atour Hotel (Suzhou Jinjihu Expo Center),免费停车,14,苏州,Suzhou,苏州工业园区,工业园区金鸡湖东/诚品书店 苏州大道东399号 (地铁1号线星湖街一号出口),"{'type': 2, 'latitude': '31.322437', 'longitude': '120.7178'}",4.7,2104,https://dimg04.c-ctrip.com/images/1mc3112000e2fzhb51F34_C_400_600_R5_Q70.jpg_.webp,近金鸡湖 · 金鸡湖东,"[{'type': '地铁', 'info': '距星湖街地铁站-1口步行210米,约3分钟'}]",482,雅致房+空气净化器
47,103994712,昆山阳澄湖汇金诺富特酒店,Novotel Kunshan Yangcheng Lake,免费停车,83,昆山,Kunshan,,昆山阳澄湖度假区 登云路258号汇金财富广场B幢,"{'type': 2, 'latitude': '31.397456', 'longitude': '120.892388'}",4.9,2116,https://dimg04.c-ctrip.com/images/1mc0s12000asixyvt934C_C_400_600_R5_Q70.jpg_.webp,昆山 · 近城市生态森林公园 · 昆山阳澄湖,"[{'type': '地铁', 'info': '距祖冲之公园地铁站-4口步行1.9公里,约28分钟'}]",475,大床房
48,391647,苏州书香府邸平江府,Scholars Hotel Suzhou Pingjiangfu,园林建筑,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 白塔东路60号,"{'type': 2, 'latitude': '31.319214', 'longitude': '120.633164'}",4.7,4510,https://dimg04.c-ctrip.com/images/1mc6m12000atqsfk2E2F7_C_400_600_R5_Q70.jpg_.webp,近平江路历史街区 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距拙政园苏博地铁站-1口步行990米,约15分钟'}]",699,书香大床房
49,44444492,苏州石路山塘街亚朵酒店,"Yaduo Hotel Shantang Street, Shi Road, Suzhou",免费停车,14,苏州,Suzhou,姑苏区,石路/山塘街 石路步行街2号,"{'type': 2, 'latitude': '31.313055', 'longitude': '120.602502'}",4.8,1897,https://dimg04.c-ctrip.com/images/1mc2t12000cvi1ecy8582_C_400_600_R5_Q70.jpg_.webp,近石路步行街 · 石路/山塘街,"[{'type': '地铁', 'info': '距石路地铁站-12口步行260米,约4分钟'}]",456,雅致大床房
51,445274,苏州阳澄喜柯大酒店(阳澄湖店),Siko Grand Hotel Suzhou Yangcheng,泳池,14,苏州,Suzhou,相城区,阳澄湖度假区/华谊兄弟电影世界 阳澄湖旅游度假区湖港路1号,"{'type': 2, 'latitude': '31.44723', 'longitude': '120.772653'}",4.5,2225,https://dimg04.c-ctrip.com/images/200i1800000151g162261_C_400_600_R5_Q70.jpg_.webp,近阳澄湖莲花岛 · 阳澄湖度假区,"[{'type': '地铁', 'info': '距葑亭大道地铁站-1口驾车15.6公里,约20分钟'}]",456,悦湖楼-园景闲适房-特大床
52,369679,苏州南园宾馆,Garden Hotel SUZHOU,泳池,14,苏州,Suzhou,姑苏区,观前街/平江路/十全街/市中心 带城桥路99号,"{'type': 2, 'latitude': '31.297513', 'longitude': '120.632048'}",4.8,6404,https://dimg04.c-ctrip.com/images/0226l12000a8autvg44CD_C_400_600_R5_Q70.jpg_.webp,近平江路历史街区 · 观前街/平江路/十全街/市中心,"[{'type': '地铁', 'info': '距南园北路地铁站-4口步行710米,约10分钟'}]",624,南枝大床房
53,4394895,苏州文博诺富特酒店,Novotel Suzhou SIP,泳池,14,苏州,Suzhou,苏州工业园区,工业园区金鸡湖东/诚品书店 工业园区苏州大道东688号,"{'type': 2, 'latitude': '31.323661', 'longitude': '120.705129'}",4.8,6980,https://dimg04.c-ctrip.com/images/0223112000c405hz231C1_C_400_600_R5_Q70.jpg_.webp,近金鸡湖 · 金鸡湖东,"[{'type': '地铁', 'info': '距文化博览中心地铁站-3口步行<100米,约1分钟'}]",683,高级大床房
54,429585,苏州香格里拉大酒店,"Shangri-La Hotel, Suzhou",桑拿,14,苏州,Suzhou,虎丘区,虎丘区苏州新区/寒山寺 塔园路168号,"{'type': 2, 'latitude': '31.292356', 'longitude': '120.558727'}",4.7,7016,https://dimg04.c-ctrip.com/images/1mc6312000f4q5yy25871_C_400_600_R5_Q70.jpg_.webp,近龙湖狮山天街生活广场 · 虎丘区苏州新区/寒山寺,"[{'type': '地铁', 'info': '距狮山路地铁站步行140米,约2分钟'}]",672,活力都市景观大床房 - 尽览都市繁华景观
56,3000507,苏州希尔顿酒店,Hilton Suzhou,泳池,14,苏州,Suzhou,苏州工业园区,工业园区金鸡湖东/诚品书店 苏州大道东275号与南施街交叉口,"{'type': 2, 'latitude': '31.324062', 'longitude': '120.734159'}",4.7,4652,https://dimg04.c-ctrip.com/images/1mc0i12000ardg2w7F8CD_C_400_600_R5_Q70.jpg_.webp,近金鸡湖 · 金鸡湖东,"[{'type': '地铁', 'info': '距南施街地铁站-2口步行<100米,约1分钟'}]",663,高级双床房
57,100934634,沐澜·花悦艺宿,MULAN.HUAYUE,免费停车,83,昆山,Kunshan,,周庄古镇内 周庄镇中市街13号,"{'type': 2, 'latitude': '31.112826', 'longitude': '120.850117'}",4.9,1371,https://dimg04.c-ctrip.com/images/0202v12000a41vmzfD306_C_400_600_R5_Q70.jpg_.webp,昆山 · 近周庄 · 周庄古镇内,"[{'type': '火车站', 'info': '距阳澄湖站驾车35.3公里,约47分钟'}]",406,半山轻奢大床房
58,6450395,昆山金鹰尚美酒店,G E Summit Hotel,管家服务,83,昆山,Kunshan,,火车站地区 开发区珠江中路199号,"{'type': 2, 'latitude': '31.375739', 'longitude': '120.973084'}",4.8,3780,https://dimg04.c-ctrip.com/images/0202q12000955ih79EC13_C_400_600_R5_Q70.jpg_.webp,昆山 · 近金鹰国际购物中心(昆山店) · 昆山站,"[{'type': '地铁', 'info': '距绣衣地铁站-2口步行950米,约14分钟'}]",599,高级景观大床房（俯瞰城市景观）
