,hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
10,105295909,广州白云国际机场T1航站楼美居酒店,Mercure Hotel Guangzhou Baiyun International Airport Terminal T1,免费停车,32,广州,Guangzhou,花都区,白云国际机场附近 空港大道10号,"{'type': 2, 'latitude': '23.42671', 'longitude': '113.312363'}",4.8,2057,https://dimg04.c-ctrip.com/images/1mc3r12000as4v4inEAEA_C_400_600_R5_Q70.jpg_.webp,近广州白云机场客运站 · 白云国际机场,"[{'type': '地铁', 'info': '距机场南（1号航站楼）地铁站驾车4.8公里,约9分钟'}]",387,高级双床房
11,55192666,广州天河珠江新城澳斯特精选酒店,"Ausotel Smart Hotel Guangzhou Zhujiang New Town , Canton Fair Free Shuttle",免费停车,32,广州,Guangzhou,天河区,天河体育中心/太古汇 石牌东路168号5楼前台,"{'type': 2, 'latitude': '23.12787', 'longitude': '113.343098'}",4.7,3751,https://dimg04.c-ctrip.com/images/1mc7012000evum9vo4A48_C_400_600_R5_Q70.jpg_.webp,近珠江新城 · 天体中心/太古汇,"[{'type': '地铁', 'info': '距岗顶地铁站-D口步行1.1公里,约17分钟'}]",438,活力大床房（五星床垫+隔音玻璃）
12,430587,城迹酒店(广州正佳太古汇石牌桥地铁站店),City Join Hotel (Guangzhou Sports Center Shipaiqiao Metro Station),免费停车,32,广州,Guangzhou,天河区,天河体育中心/太古汇 天河南二路六运七街1号,"{'type': 2, 'latitude': '23.131209', 'longitude': '113.331002'}",4.6,4178,https://dimg04.c-ctrip.com/images/0200a120008d5f17v105D_C_400_600_R5_Q70.jpg_.webp,近正佳广场 · 天体中心/太古汇,"[{'type': '地铁', 'info': '距石牌桥地铁站-A口步行370米,约6分钟'}]",399,特惠大床房(无窗)
13,9242646,美丽豪酒店(广州番禺店),Merlinhod Hotel,管家服务,32,广州,Guangzhou,番禺区,番禺市桥/亚运城 大龙街长沙路5号,"{'type': 2, 'latitude': '22.951335', 'longitude': '113.427748'}",4.7,1991,https://dimg04.c-ctrip.com/images/0201m12000559b1155A32_C_400_600_R5_Q70.jpg_.webp,近石基 · 番禺市桥,"[{'type': '地铁', 'info': '距石碁地铁站-A口驾车4.8公里,约12分钟'}]",468,美丽豪特价大床房
14,8554028,宜致酒店(广州珠江新城华师地铁站店),Y.Zhi Hotel,免费停车,32,广州,Guangzhou,天河区,天河体育中心/太古汇 中山大道西65号,"{'type': 2, 'latitude': '23.136252', 'longitude': '113.349083'}",4.8,4866,https://dimg04.c-ctrip.com/images/0202r120009ec83qjEB3B_C_400_600_R5_Q70.jpg_.webp,近华南师范大学(广州校区石牌校园) · 天体中心/太古汇,"[{'type': '地铁', 'info': '距华师地铁站-D口步行920米,约13分钟'}]",333,宜致特惠大床房（智能台灯+声学隔音+暨大景观）
15,2021110,广州汇华希尔顿逸林酒店,DoubleTree by Hilton Guangzhou-Science City,泳池,32,广州,Guangzhou,黄埔区,宝能演艺中心/天河智慧城 水西路18号,"{'type': 2, 'latitude': '23.1813', 'longitude': '113.474508'}",4.7,2305,https://dimg04.c-ctrip.com/images/fd/hotel/g3/M05/09/2B/CggYGVYkWz6AY165AAU-ixK5EO8031_C_400_600_R5_Q70.jpg_.webp,近宝能广州国际体育演艺中心 · 萝岗科学城,"[{'type': '地铁', 'info': '距水西地铁站-A口步行740米,约11分钟'}]",561,逸林园景双床房
16,70534658,宜致酒店(广州珠江新城岗顶地铁站店),Y.ZHI HOTEL,免费停车,32,广州,Guangzhou,天河区,天河体育中心/太古汇 石牌东路133号,"{'type': 2, 'latitude': '23.131091', 'longitude': '113.343344'}",4.6,5027,https://dimg04.c-ctrip.com/images/0204x120009b7qda26E23_C_400_600_R5_Q70.jpg_.webp,近岗顶地铁站 · 天体中心/太古汇,"[{'type': '地铁', 'info': '距岗顶地铁站-D口步行810米,约12分钟'}]",329,高级大床房
17,83278640,广州云岭湖酒店,VLAMHOO HOTEL,日光浴场,32,广州,Guangzhou,从化区,从化区中心 街口街从城大道383号,"{'type': 2, 'latitude': '23.547368', 'longitude': '113.570676'}",4.6,1231,https://dimg04.c-ctrip.com/images/0203w1200097xgn5w10EA_C_400_600_R5_Q70.jpg_.webp,近广州云岭湖酒店心湖会所 · 从化区中心,"[{'type': '地铁', 'info': '距从化客运站地铁站驾车4.4公里,约8分钟'}]",538,惊喜房
18,79000319,广州高铁南站亚朵酒店,Guangzhou  Railway South Station Atour Hotel,免费停车,32,广州,Guangzhou,番禺区,番禺长隆/广州南站附近 石壁街三坊路230号A2栋3楼,"{'type': 2, 'latitude': '22.985382', 'longitude': '113.280401'}",4.8,5227,https://dimg04.c-ctrip.com/images/02019120008vtq2mhAC76_C_400_600_R5_Q70.jpg_.webp,近广州南站 · 番禺长隆,"[{'type': '地铁', 'info': '距广州南站地铁站-G口步行1.5公里,约22分钟'}]",491,高级大床房（投屏电视+小冰箱）
19,76116683,枫林国际公寓(广州南沙客运港天后宫店),Fenglin International Apartment (Guangzhou Nansha Zhujiang Tianhougong Branch),免费停车,32,广州,Guangzhou,南沙区,南沙万达广场/天后宫商圈 南沙街海秀路5号2212房,"{'type': 2, 'latitude': '22.742836', 'longitude': '113.58452'}",4.8,4322,https://dimg04.c-ctrip.com/images/0201u120008xy0t5e625E_C_400_600_R5_Q70.jpg_.webp,近南横地铁站 · 南沙万达,"[{'type': '地铁', 'info': '距南横地铁站-D口步行1.6公里,约23分钟'}]",291,loft·城市景观大床房（家居语音控制+舒适体验）
20,99921372,广州景阁酒店(白云国际机场T2航站楼店),Guangzhou Jingge Hotel,免费停车,32,广州,Guangzhou,花都区,白云国际机场附近 空港大道3号之二,"{'type': 2, 'latitude': '23.433344', 'longitude': '113.315728'}",4.7,1237,https://dimg04.c-ctrip.com/images/1mc4112000afy63ze4E4D_C_400_600_R5_Q70.jpg_.webp,近广州白云机场客运站 · 白云国际机场,"[{'type': '', 'info': '距广州白云国际机场-T1航站楼驾车6.3公里,约10分钟'}]",287,商务大床房（智能客控）
21,26681236,广州江泰路地铁站亚朵酒店,Atour Hotel (Guangzhou Jiangtai Road Metro Station),免费停车,32,广州,Guangzhou,海珠区,江南西/中大南校区 江燕路59号.61号.63号,"{'type': 2, 'latitude': '23.083093', 'longitude': '113.278927'}",4.9,2989,https://dimg04.c-ctrip.com/images/200k0z000000neabzC3F4_C_400_600_R5_Q70.jpg_.webp,近江泰路地铁站 · 珠江南附近,"[{'type': '地铁', 'info': '距江泰路地铁站-C口步行230米,约4分钟'}]",596,高级双床房
22,850467,广州增城富力万达嘉华酒店(增城万达广场店),Wanda Realm Zengcheng Guangzhou,亲子主题房,32,广州,Guangzhou,增城区,增城万达广场/东汇城 荔城增城大道69号10幢,"{'type': 2, 'latitude': '23.275698', 'longitude': '113.813424'}",4.7,997,https://dimg04.c-ctrip.com/images/200f0i0000009iolsC53A_C_400_600_R5_Q70.jpg_.webp,近万达广场(广州增城店) · 增城万达/东汇城,"[{'type': '地铁', 'info': '距增城广场地铁站-B口步行300米,约5分钟'}]",415,豪华双床房
23,111941291,美豪雅致酒店(广州白云机场T2航站楼店),Mehood Elegant Hotel (Guangzhou Baiyun Airport T2 Terminal),家庭房,32,广州,Guangzhou,花都区,白云国际机场附近 花安中路5号,"{'type': 2, 'latitude': '23.433538', 'longitude': '113.302832'}",4.7,840,https://dimg04.c-ctrip.com/images/0205a12000bxxx8d06CE7_C_400_600_R5_Q70.jpg_.webp,近花山小镇 · 白云国际机场,"[{'type': '火车站', 'info': '距花山镇站驾车6.8公里,约12分钟'}]",508,豪华大床房（特大床+独立化妆台）
24,52964072,麗枫(广州南站汉溪长隆站店),"Lavande Hotel (Guangzhou South Railway Station, Hanxi Changlong Station)",免费停车,32,广州,Guangzhou,番禺区,番禺长隆/广州南站附近 钟村街钟韵路34号1-5层,"{'type': 2, 'latitude': '22.970162', 'longitude': '113.322218'}",4.8,3267,https://dimg04.c-ctrip.com/images/1mc6j12000eqxiwwq50E4_C_400_600_R5_Q70.jpg_.webp,近祈福缤纷汇 · 番禺长隆,"[{'type': '地铁', 'info': '距市广路地铁站-B口步行1.6公里,约23分钟'}]",356,豪华大床房
26,101185598,广州南站丽芮酒店,Radisson RED Guang Zhou South Railway Station,免费停车,32,广州,Guangzhou,番禺区,番禺长隆/广州南站附近 汉溪大道西233号路福联合广场27层,"{'type': 2, 'latitude': '22.987556', 'longitude': '113.27554'}",4.8,2353,https://dimg04.c-ctrip.com/images/1mc3312000arh8z4kA8C2_C_400_600_R5_Q70.jpg_.webp,近广州南站 · 番禺长隆,"[{'type': '地铁', 'info': '距广州南站地铁站-G口步行690米,约10分钟'}]",506,芮享舒适大床房
27,83983879,广州荔湾滘口地铁站亚朵酒店,"Atour Hotel Jiaokou subway station, Liwan, Guangzhou",免费停车,32,广州,Guangzhou,荔湾区,芳村花地湾 芳村大道西372号,"{'type': 2, 'latitude': '23.115958', 'longitude': '113.208511'}",4.8,2861,https://dimg04.c-ctrip.com/images/1mc4c12000bj4qt36246A_C_400_600_R5_Q70.jpg_.webp,近滘口地铁站 · 芳村,"[{'type': '地铁', 'info': '距滘口地铁站-B2口步行300米,约5分钟'}]",473,雅致大床房
28,99890233,广州增城碧桂园希尔顿逸林酒店(增城万达广场店),DoubleTree by Hilton Guangzhou Zengcheng,泳池,32,广州,Guangzhou,增城区,增城万达广场/东汇城 荔湖街云曦街4号,"{'type': 2, 'latitude': '23.274347', 'longitude': '113.814148'}",4.7,1075,https://dimg04.c-ctrip.com/images/1mc6k12000cjhnjrpDBD0_C_400_600_R5_Q70.jpg_.webp,近万达广场(广州增城店) · 增城万达/东汇城,"[{'type': '地铁', 'info': '距增城广场地铁站-B口步行490米,约7分钟'}]",482,逸林大床房
29,431937,广州嘉逸国际酒店,Grand International Hotel,泳池,32,广州,Guangzhou,天河区,天河体育中心/太古汇 天河北路468号,"{'type': 2, 'latitude': '23.140879', 'longitude': '113.334978'}",4.6,1638,https://dimg04.c-ctrip.com/images/0220e12000849ygsdBBB2_C_400_600_R5_Q70.jpg_.webp,近广州东站 · 天体中心/太古汇,"[{'type': '地铁', 'info': '距岗顶地铁站-A口步行1.1公里,约16分钟'}]",489,舒适单间
31,932263,广州大道天河体育中心亚朵酒店,Atour Hotel Guangzhou Avenue Tianhe Sports Center,免费停车,32,广州,Guangzhou,天河区,天河体育中心/太古汇 广州大道中918号,"{'type': 2, 'latitude': '23.136141', 'longitude': '113.315758'}",4.7,3490,https://dimg04.c-ctrip.com/images/1mc6p12000esuj0cf21A8_C_400_600_R5_Q70.jpg_.webp,近广州动物园 · 天体中心/太古汇,"[{'type': '地铁', 'info': '距体育西路地铁站-E口步行1公里,约15分钟'}]",503,高级双床房（投屏电视+电动窗帘）
32,1643106,广州增城保利皇冠假日酒店(新塘高铁站店),Crowne Plaza Guangzhou Zengcheng,桑拿,32,广州,Guangzhou,增城区,新塘商业中心区 新塘镇沿江大道18号,"{'type': 2, 'latitude': '23.108017', 'longitude': '113.628155'}",4.7,1767,https://dimg04.c-ctrip.com/images/0201p12000a2lpgpo101B_C_400_600_R5_Q70.jpg_.webp,近凯达尔枢纽国际广场营销中心 · 新塘商圈,"[{'type': '地铁', 'info': '距新塘地铁站-D2口驾车4.5公里,约13分钟'}]",459,高级大床房
33,107813681,广州白云国际会议中心越秀源宿酒店,Element Guangzhou Baiyun,泳池,32,广州,Guangzhou,白云区,广州体育馆/白云山 云城街云城中二路12号,"{'type': 2, 'latitude': '23.187596', 'longitude': '113.272923'}",4.7,878,https://dimg04.c-ctrip.com/images/1mc6512000bl4c3riD152_C_400_600_R5_Q70.jpg_.webp,近广州白云国际会议中心 · 广州体育馆/白云山,"[{'type': '地铁', 'info': '距白云文化广场地铁站-B口步行530米,约8分钟'}]",594,精致大床房
34,66359885,CityNote希诺酒店(广州太古汇石牌桥地铁站店),CityNote Hotel (Guangzhou Taikoo Hui Shipaiqiao Metro Station),管家服务,32,广州,Guangzhou,天河区,天河体育中心/太古汇 天河路375号隆德大厦五楼,"{'type': 2, 'latitude': '23.133987', 'longitude': '113.33021'}",4.5,3753,https://dimg04.c-ctrip.com/images/0205i12000855qa6l9F6C_C_400_600_R5_Q70.jpg_.webp,近正佳广场 · 天体中心/太古汇,"[{'type': '地铁', 'info': '距石牌桥地铁站-D口步行130米,约2分钟'}]",498,舒适大床房（零压床垫+独立空气净化新风系统）
36,110358106,宏阳·麗悦酒店(广州塔客村地铁站琶洲会展中心店),Hongyang Liyue Hotel (Canton Tower Kecun Railway Station and Pazhou International Exhibition Center),机器人服务,32,广州,Guangzhou,海珠区,琶洲会展/广州塔/客村 新港中路485号,"{'type': 2, 'latitude': '23.096603', 'longitude': '113.329632'}",4.7,3008,https://dimg04.c-ctrip.com/images/1mc6l12000cw3gnkl1730_C_400_600_R5_Q70.jpg_.webp,近广州塔 · 琶洲会展,"[{'type': '地铁', 'info': '距赤岗地铁站-C1口步行520米,约8分钟'}]",445,雅致观影大床房
37,346941,广州云来斯堡酒店,Vanburgh Hotel,免费停车,32,广州,Guangzhou,天河区,珠江新城/省博物馆 黄埔大道西126号,"{'type': 2, 'latitude': '23.125463', 'longitude': '113.341827'}",4.5,775,https://dimg04.c-ctrip.com/images/200l1d000001elkeyE4F4_C_400_600_R5_Q70.jpg_.webp,近暨南大学(石牌校区) · 珠江新城,"[{'type': '地铁', 'info': '距潭村地铁站-D口步行1.3公里,约18分钟'}]",588,高级大床房（宽敞开阔+私享浴缸）
38,437197,广州增城恒大酒店,Hengda Hotel,泳池,32,广州,Guangzhou,增城区,中新广州知识城 中新镇恒大山水城景峰南街1号,"{'type': 2, 'latitude': '23.299682', 'longitude': '113.616028'}",4.5,337,https://dimg04.c-ctrip.com/images/1mc1a12000aeb46s8DBA0_C_400_600_R5_Q70.jpg_.webp,近中新地铁站 · 知识城,"[{'type': '地铁', 'info': '距中新地铁站-1口驾车2.5公里,约11分钟'}]",438,豪华园景双人房
39,419889,广州天河鼎龙希尔顿花园酒店,Hilton Garden Inn Guangzhou Tianhe,免费停车,32,广州,Guangzhou,天河区,广州东站/五山 广州大道北63号,"{'type': 2, 'latitude': '23.155024', 'longitude': '113.314601'}",4.7,4112,https://dimg04.c-ctrip.com/images/0205t1200086xshb17E66_C_400_600_R5_Q70.jpg_.webp,近广州东站 · 广州东/五山,"[{'type': '地铁', 'info': '距天平架地铁站步行1公里,约15分钟'}]",510,高级双床房
41,62809970,广州花都金融中心亚朵酒店,Guangzhou Huadu Financial Center Atour Hotel,免费停车,32,广州,Guangzhou,花都区,花都融创文旅城及周边 公益路47号,"{'type': 2, 'latitude': '23.410087', 'longitude': '113.218356'}",4.8,3045,https://dimg04.c-ctrip.com/images/0204b1200025mwjfkDD00_C_400_600_R5_Q70.jpg_.webp,近花都广场 · 花都融创文旅城,"[{'type': '地铁', 'info': '距花都广场地铁站步行1.4公里,约21分钟'}]",429,高级大床房
42,535500,广州白云山机场路亚朵X酒店,"Atour X Hotel, Baiyunshan Airport Road, Guangzhou",免费停车,32,广州,Guangzhou,白云区,广州体育馆/白云山 齐富路1438号,"{'type': 2, 'latitude': '23.194791', 'longitude': '113.265822'}",4.8,2849,https://dimg04.c-ctrip.com/images/0204z12000876kglw7516_C_400_600_R5_Q70.jpg_.webp,近广州百信广场 · 广州体育馆/白云山,"[{'type': '地铁', 'info': '距白云文化广场地铁站-A口步行1.5公里,约22分钟'}]",420,高级双床房（智能客控+投屏电视）
43,437113,广州恒大酒店(金沙洲),Hengda Hotel (Jinshazhou),泳池,251,佛山,Foshan,南海区, 金沙洲彩滨北路恒大御景半岛五号门,"{'type': 2, 'latitude': '23.191975', 'longitude': '113.204454'}",4.5,219,https://dimg04.c-ctrip.com/images/1mc6w12000bskosvfD915_C_400_600_R5_Q70.jpg_.webp,佛山 · 近里水永润广场(里广路店),"[{'type': '地铁', 'info': '距浔峰岗地铁站-C口驾车3.8公里,约14分钟'}]",424,豪华园景双床房
44,57046936,美豪丽致酒店(广州黄埔宝能演艺中心店),LIZ  MEHOOD  GZ HP,免费停车,32,广州,Guangzhou,黄埔区,宝能演艺中心/天河智慧城 开源大道136号C栋,"{'type': 2, 'latitude': '23.153728', 'longitude': '113.508328'}",4.9,2558,https://dimg04.c-ctrip.com/images/1mc5o12000c6itzw9F2D7_C_400_600_R5_Q70.jpg_.webp,近香雪地铁站 · 萝岗科学城,"[{'type': '地铁', 'info': '距香雪地铁站-F口驾车3公里,约8分钟'}]",407,丽致高级大床房
46,70420168,城迹酒店(广州北京路步行街西门口地铁站店),CITYJOIN Hotel (Ximenkou subway station store),机器人服务,32,广州,Guangzhou,越秀区,海珠广场/北京路步行街 海珠北路11-15号9楼前台,"{'type': 2, 'latitude': '23.125689', 'longitude': '113.257458'}",4.7,2446,https://dimg04.c-ctrip.com/images/0203f120008bwk7b576E5_C_400_600_R5_Q70.jpg_.webp,近西门口地铁站 · 海珠广场/北京路步行街,"[{'type': '地铁', 'info': '距西门口地铁站-B口步行170米,约3分钟'}]",392,精选巨幕投影大床房
47,36884430,广州融创堇山酒店,Sunac Mauve Hill Hotel Guangzhou,湖景房,32,广州,Guangzhou,花都区,花都融创文旅城及周边 凤凰北路69号,"{'type': 2, 'latitude': '23.432332', 'longitude': '113.234746'}",4.6,2827,https://dimg04.c-ctrip.com/images/2008170000011ivq324D4_C_400_600_R5_Q70.jpg_.webp,近广州融创茂 · 花都融创文旅城,"[{'type': '火车站', 'info': '距花城街站步行980米,约14分钟'}]",575,高级城景大床房
48,449138,广州珠江新城骑士物语酒店,Arthur Hotel Zhuangjiang New Town Guangzhou,免费停车,32,广州,Guangzhou,天河区,珠江新城/省博物馆 员村一横路7号,"{'type': 2, 'latitude': '23.120136', 'longitude': '113.352948'}",4.8,2007,https://dimg04.c-ctrip.com/images/02024120007iup5zfC051_C_400_600_R5_Q70.jpg_.webp,近暨南大学附属第一医院 · 珠江新城,"[{'type': '地铁', 'info': '距潭村地铁站-C口步行980米,约14分钟'}]",492,踏燕双床房
49,97969247,全季酒店(广州天河体育中心店),All Seasons Hotel (Guangzhou Tianhe Sports Center Branch),机器人服务,32,广州,Guangzhou,天河区,广州东站/五山 天河北路365号,"{'type': 2, 'latitude': '23.142126', 'longitude': '113.329013'}",4.7,3466,https://dimg04.c-ctrip.com/images/0201d12000a0cgvj9D596_C_400_600_R5_Q70.jpg_.webp,近广州东站 · 广州东/五山,"[{'type': '地铁', 'info': '距林和西地铁站-D口步行600米,约9分钟'}]",499,大床房
51,68607409,广州塔骑士物语酒店,ARTHUR HOTEL CANTON TOWER GUANGZHOU,机器人服务,32,广州,Guangzhou,海珠区,琶洲会展/广州塔/客村 新港中路375号,"{'type': 2, 'latitude': '23.097627', 'longitude': '113.319861'}",4.8,2353,https://dimg04.c-ctrip.com/images/02033120008dqathw769C_C_400_600_R5_Q70.jpg_.webp,近广州塔 · 琶洲会展,"[{'type': '地铁', 'info': '距客村地铁站-B口步行120米,约2分钟'}]",496,观影踏燕大床房
52,512561,广州华钜君悦酒店,Hj  Grand Hotel,泳池,32,广州,Guangzhou,花都区,白云国际机场附近 迎宾大道177号,"{'type': 2, 'latitude': '23.376547', 'longitude': '113.256614'}",4.3,320,https://dimg04.c-ctrip.com/images/0206212000a2j6pd22F20_C_400_600_R5_Q70.jpg_.webp,近清布地铁站 · 白云国际机场,"[{'type': '地铁', 'info': '距清布地铁站-C口步行590米,约9分钟'}]",415,标准双床房（E区）
53,80911801,佛山三龙湾希尔顿欢朋酒店,Hampton by Hilton Foshan Sanlong Bay,免费停车,251,佛山,Foshan,南海区,佛罗伦萨小镇 桂城街道疏港路28号富罗恩斯广场22栋,"{'type': 2, 'latitude': '23.006163', 'longitude': '113.232038'}",4.7,2704,https://dimg04.c-ctrip.com/images/020051200095zx1blAD3C_C_400_600_R5_Q70.jpg_.webp,佛山 · 近佛罗伦萨小镇（广佛名品奥特莱斯） · 佛罗伦萨小镇,"[{'type': '地铁', 'info': '距林岳北地铁站-A口步行420米,约6分钟'}]",424,高级大床房
54,5493984,礼途酒店(广州淘金地铁站店),Likto Hotel (Guangzhou Taojin Metro Station),会议厅,32,广州,Guangzhou,越秀区,淘金/环市东/广州动物园 建设六马路48号,"{'type': 2, 'latitude': '23.133679', 'longitude': '113.285391'}",4.7,2087,https://dimg04.c-ctrip.com/images/20050a0000004ec6k2FF7_C_400_600_R5_Q70.jpg_.webp,近淘金地铁站 · 淘金,"[{'type': '地铁', 'info': '距淘金地铁站-B口步行490米,约7分钟'}]",419,标准大床房
56,6790859,广州伊士丹顿酒店,Guangzhou Estandon Hotel,免费停车,32,广州,Guangzhou,天河区,奥体中心/国际金融城 科韵中路9、11号,"{'type': 2, 'latitude': '23.115352', 'longitude': '113.373943'}",4.5,1843,https://dimg04.c-ctrip.com/images/2009170000011uqacE26E_C_400_600_R5_Q70.jpg_.webp,近广州国际会展中心 · 奥体中心/金融城,"[{'type': '地铁', 'info': '距科韵路地铁站-A口步行670米,约10分钟'}]",558,标准大床房
57,83231201,麗枫酒店(广州健康方舟店),Lifeng Hotel (Guangzhou health ark store),免费停车,32,广州,Guangzhou,荔湾区,芳村花地湾 东沙大道16号国际医药港展贸中心,"{'type': 2, 'latitude': '23.059975', 'longitude': '113.260611'}",4.8,2283,https://dimg04.c-ctrip.com/images/020091200096k3093E51A_C_400_600_R5_Q70.jpg_.webp,近健康港星河COCO Park-星空广场 · 芳村,"[{'type': '地铁', 'info': '距鹤洞地铁站-B口驾车4.4公里,约11分钟'}]",430,豪华大床房
58,112813629,美豪丽致酒店(广州塔琶洲会展中心店),Meihao Lizhi Hotel (Guangzhou Tower Pazhou Convention and Exhibition Center),亲子主题房,32,广州,Guangzhou,海珠区,琶洲会展/广州塔/客村 石榴岗3号,"{'type': 2, 'latitude': '23.092613', 'longitude': '113.333065'}",4.6,1831,https://dimg04.c-ctrip.com/images/1mc2212000c91inmy2686_C_400_600_R5_Q70.jpg_.webp,近广州塔 · 琶洲会展,"[{'type': '地铁', 'info': '距赤岗地铁站-C1口步行440米,约7分钟'}]",499,丽致轻悦大床房
