id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime
137,马峦山郊野公园,公园,22.650439,114.332252,全年,06:00,18:00,0.0,1.5,3.0
138,大梅沙海滩水乐园,游乐园/体育娱乐,22.59867,114.315742,全年,10:00,20:00,0.0,1.0,1.5
139,深圳湾公园-运动公园,公园,22.491742,113.951518,全年,06:00,23:00,0.0,1.0,1.5
140,清平古墟影视文化园,文化旅游区,22.744132,113.835218,全年,00:00,24:00,0.0,0.5,1.5
142,罗湖美术馆,美术馆/艺术馆,22.549859,114.133777,全年,09:00,17:00,0.0,2.0,3.0
143,深圳湾公园-日出剧场,公园,22.50479,113.958869,全年,00:00,24:00,0.0,2.0,3.0
144,东湖公园,公园,22.569908,114.155375,全年,00:00,23:00,0.0,0.5,2.0
145,锦绣中华-莫高窟,人文景观,22.5375,113.996224,全年,10:30,18:30,0.0,1.5,3.0
146,深圳市儿童公园,公园,22.559966,114.130772,全年,10:00,18:00,0.0,2.0,3.0
147,阳台山森林公园,公园,22.657618,113.97127,全年,06:00,22:00,0.0,2.0,3.5
148,东家湾沙滩,自然风光,22.57054,114.552062,全年,00:00,24:00,0.0,2.0,3.0
149,七娘山,自然风光,22.531869,114.557055,全年,00:00,18:00,0.0,2.0,3.0
151,深圳美术馆(新馆),美术馆/艺术馆,22.630989,114.0303,全年,10:00,18:00,0.0,1.5,2.0
152,背仔角沙滩,自然风光,22.603991,114.357397,全年,00:00,24:00,0.0,2.0,3.5
153,深圳市儿童乐园,游乐园/体育娱乐,22.549651,114.017029,全年,06:00,23:00,0.0,1.0,1.5
154,关山月美术馆,美术馆/艺术馆,22.555045,114.070815,全年,09:00,17:00,0.0,1.5,2.0
155,钱江艺术中心,美术馆/艺术馆,22.635755,114.141927,全年,08:00,20:00,0.0,0.5,2.0
156,邓小平画像广场,人文景观,22.547513,114.110612,全年,00:00,24:00,0.0,0.5,1.0
157,宝安科技馆,博物馆/纪念馆,22.564157,113.918087,全年,10:00,17:00,0.0,1.0,2.0
158,龙岗区科技馆,博物馆/纪念馆,22.724238,114.254217,全年,09:30,18:00,0.0,1.0,2.0
159,中山公园,公园,22.553583,113.925318,全年,00:00,21:00,0.0,2.5,4.0
160,森林小火车站,游乐园/体育娱乐,22.620737,114.300269,全年,00:00,24:00,0.0,1.0,2.0
161,深圳大鹏半岛国家地质自然公园博物馆,博物馆/纪念馆,22.534842,114.537654,全年,09:30,16:30,0.0,2.0,3.5
163,铁仔山公园,公园,22.600843,113.866715,全年,00:00,18:30,0.0,1.0,1.5
164,情人岛,人文景观,22.469168,114.546808,全年,08:00,18:30,0.0,2.5,3.0
165,深圳妇儿大厦-儿童探索馆,游乐园/体育娱乐,22.558107,114.051169,全年,10:00,20:00,0.0,3.0,3.5
166,深圳湾公园-流花山,公园,22.518145,113.960529,全年,06:00,23:00,0.0,2.0,3.0
168,沙鱼涌,红色景点,22.619315,114.410777,全年,00:00,24:00,20.0,3.0,4.0
169,深圳书城(中心城店),商业街区,22.552693,114.066282,全年,10:00,22:00,0.0,0.5,1.0
171,背仔角灯塔,人文景观,22.597708,114.347046,全年,06:00,24:00,0.0,2.5,3.0
172,沙井古墟,历史古迹,22.744132,113.835218,全年,00:00,24:00,0.0,1.5,2.0
173,茶翁古镇,文化旅游区,22.639788,114.280971,全年,10:00,17:00,0.0,1.0,1.5
174,红花山公园,公园,22.787267,113.907995,全年,00:00,21:30,0.0,2.0,3.0
175,大鹏半岛东西冲海岸线,自然风光,22.496988,114.587437,全年,00:00,24:00,0.0,1.0,1.5
176,园山风景区,自然风光,22.645088,114.248074,全年,07:00,18:00,15.0,2.0,2.5
177,深圳音乐厅,人文景观,22.553073,114.063674,全年,09:00,18:30,0.0,1.5,3.0
178,深圳中心公园,公园,22.558082,114.084904,全年,00:00,24:00,0.0,3.0,3.5
179,深圳蛇口海洋科普馆,博物馆/纪念馆,22.493342,113.933215,全年,09:00,11:30,0.0,0.5,2.0
181,深圳美术馆(东湖馆),美术馆/艺术馆,22.577304,114.153909,全年,09:00,17:00,0.0,3.0,4.0
182,龙华公园,公园,22.663733,114.023117,全年,00:00,24:00,0.0,1.0,2.5
183,光明欢乐田园,游乐园/体育娱乐,22.789163,113.966271,全年,09:30,17:00,0.0,3.0,4.0
184,星河发展中心大厦-健身中心,游乐园/体育娱乐,22.539036,114.067965,全年,00:00,24:00,0.0,2.0,3.5
185,荔枝公园,公园,22.551843,114.108658,全年,05:30,23:00,0.0,2.0,3.0
186,东冲,自然风光,22.495454,114.59069,全年,09:00,19:00,0.0,1.5,2.0
187,华侨城国家湿地公园,公园,22.533806,113.989416,全年,09:30,17:00,0.0,2.5,4.0
188,日军侵华碉堡,历史古迹,22.77931,113.855686,全年,09:00,21:00,0.0,0.5,1.5
189,大梅沙帆船游艇俱乐部,游乐园/体育娱乐,22.602864,114.317822,全年,00:00,24:00,0.0,0.5,1.0
191,南头古城博物馆,博物馆/纪念馆,22.546714,113.926466,全年,10:00,17:00,0.0,2.0,3.0
192,深圳失恋博物馆（东门老街旗舰店）,博物馆/纪念馆,22.551553,114.125424,全年,10:00,22:00,138.0,2.0,3.5
193,深圳湾体育中心,游乐园/体育娱乐,22.52418,113.956211,全年,09:30,22:30,0.0,1.5,2.0
194,滨海文化公园,公园,22.550402,113.889977,全年,06:00,23:00,0.0,0.5,2.0
195,香蜜公园,公园,22.55278,114.028539,全年,06:00,23:00,0.0,1.0,2.5
196,深圳独角兽星空艺术馆,美术馆/艺术馆,22.551682,114.124635,全年,10:00,22:00,39.9,1.5,2.0
197,东部通航·空中的士直升机飞行基地(大中华店),游乐园/体育娱乐,22.547621,114.07129,全年,08:00,22:00,0.0,0.5,1.5
198,龙园,游乐园/体育娱乐,22.739521,114.272187,全年,00:00,24:00,0.0,1.5,2.0
199,女娲滨海公园,公园,22.485998,113.925285,全年,00:00,24:00,0.0,1.5,2.0
200,浪骑游艇会,游乐园/体育娱乐,22.560046,114.56792,全年,09:00,17:30,0.0,3.0,3.5
201,白石龙音乐主题公园,公园,22.602637,114.044815,全年,00:00,24:00,0.0,2.0,2.5
202,灯塔图书馆,图书馆/纪念馆,22.558537,114.248125,全年,12:00,19:00,0.0,0.5,1.0
203,探洞工场(欢乐海岸店),游乐园/体育娱乐,22.531826,113.995971,全年,10:00,22:00,0.0,2.5,4.0
204,小凉帽农场,游乐园/体育娱乐,22.664422,114.10743,全年,10:00,18:00,0.0,1.0,1.5
205,海贝湾潜水基地,游乐园/体育娱乐,22.546464,114.491542,全年,08:30,17:30,0.0,3.0,3.5
206,深圳天空之城,游乐园/体育娱乐,22.562339,113.97147,全年,10:00,18:00,0.0,3.0,4.0
207,深圳坝光海上跳伞基地,游乐园/体育娱乐,22.663499,114.50974,全年,08:00,18:00,2679.0,3.0,3.5
209,大澳湾沙滩,自然风光,22.566678,114.473557,全年,00:00,24:00,0.0,2.0,3.0
211,哈特曼航空体验馆,游乐园/体育娱乐,22.586442,113.898367,全年,10:00,18:30,666.0,3.0,4.0
212,观音山公园,公园,22.59073,114.463006,全年,00:00,17:00,0.0,3.0,3.5
213,深圳珠宝博物馆,博物馆/纪念馆,22.575667,114.134294,全年,10:00,17:00,0.0,3.0,4.0
214,坪山美术馆,美术馆/纪念馆,22.713324,114.352785,全年,09:00,17:00,0.0,2.0,3.5
215,月亮湾公园,公园,22.507174,113.905261,全年,00:00,24:00,0.0,3.0,4.0
216,香蜜湖1979文化创意园,文化旅游区,22.558217,114.03762,全年,00:00,24:00,0.0,1.0,2.5
217,沙鱼涌沙滩,自然风光,22.613233,114.423108,全年,00:00,24:00,0.0,2.5,3.0
218,洪湖公园,公园,22.572204,114.12688,全年,00:00,23:00,0.0,2.0,3.5
219,大雁顶,自然风光,22.531168,114.603107,全年,07:00,16:00,0.0,2.0,3.5
220,梅林水库,自然风光,22.578353,114.034039,全年,00:00,24:00,0.0,0.5,1.0
221,东部华侨城水公园,游乐园/体育娱乐,22.612073,114.312626,全年,13:30,18:00,0.0,1.0,1.5
222,西湾滨海公园,公园,22.602311,113.839758,全年,00:00,24:00,0.0,3.0,3.5
223,邓小平画像,人文景观,22.547651,114.110434,全年,00:00,24:00,0.0,3.0,4.0
225,立新湖公园,公园,22.690618,113.827049,全年,11:00,21:00,0.0,1.0,2.5
226,香格里拉雪域,自然风光,22.550111,113.988179,全年,00:00,24:00,0.0,1.5,2.0
227,弘源寺,历史古迹,22.708235,113.908077,全年,00:00,18:00,0.0,3.0,4.0
228,大鹏湾游艇,游乐园/体育娱乐,22.568409,114.47173,全年,08:00,22:00,0.0,2.5,4.0
229,OAO艺术空间,美术馆/艺术馆,22.682048,113.814862,全年,09:00,19:30,0.0,1.0,2.0
230,观澜河湿地公园,公园,22.688765,114.049529,全年,00:00,24:00,0.0,2.0,3.0
231,香蜜湖,游乐园/体育娱乐,22.553273,114.03871,全年,00:00,21:30,0.0,0.5,1.5
232,马峦山瀑布,自然风光,22.643601,114.345157,全年,07:00,18:00,0.0,2.0,2.5
233,桔钓沙莱华·帆海汇海上运动中心,游乐园/体育娱乐,22.562315,114.559473,全年,09:00,18:00,0.0,2.0,3.0
234,大万世居,历史古迹,22.687486,114.349087,全年,09:00,12:00,0.0,2.5,3.0
235,人民公园,公园,22.55949,114.12365,全年,00:00,24:00,0.0,2.5,4.0
236,大鹿港,自然风光,22.468628,114.508002,全年,00:00,00:00,0.0,0.5,2.0
239,杨梅坑出海,自然风光,22.548729,114.578701,全年,00:00,24:00,0.0,1.0,2.5
240,深圳市中心公园,公园,22.538145,114.082039,全年,00:00,24:00,0.0,1.0,1.5
241,四海公园,公园,22.501741,113.933434,全年,00:00,22:00,0.0,1.5,3.0
242,坝光海滩,自然风光,22.650494,114.507872,全年,00:00,24:00,0.0,2.0,3.0
243,碧海湾公园,公园,22.590213,113.859334,全年,08:00,18:00,0.0,3.0,3.5
245,深圳博物馆历史民俗馆,博物馆/纪念馆,22.549639,114.068173,全年,10:00,18:00,0.0,2.5,3.0
247,前海演艺公园,公园,22.539573,113.89869,全年,00:00,24:00,0.0,1.5,3.0
248,南澳月亮湾双拥码头,人文景观,22.537349,114.496377,全年,09:00,16:30,0.0,1.0,2.5
250,光明滑草游乐园,游乐园/体育娱乐,22.759672,113.970056,全年,09:30,17:30,63.59,2.0,2.5
251,马峦山,自然风光,22.652801,114.332475,全年,06:00,18:00,0.0,2.0,3.0
252,东部通航·空中的士直升机飞行基地(盐田店),游乐园/体育娱乐,22.597549,114.295795,全年,09:00,18:00,0.0,0.5,2.0
253,深圳市工业展览馆,博物馆/纪念馆,22.549223,114.065691,全年,09:30,17:30,0.0,0.5,1.5
255,春江游乐求水山景区游乐场,游乐园/体育娱乐,22.604358,114.148958,全年,10:00,19:30,18.0,2.0,3.0
256,求水山公园,游乐园/体育娱乐,22.604436,114.150121,全年,00:00,24:00,0.0,1.0,2.0
257,中潜潜水世界,游乐园/体育娱乐,22.538643,113.934129,全年,09:00,22:00,0.0,1.0,2.0
258,nicemini 网红打卡·光影艺术馆,美术馆/艺术馆,22.753128,114.065052,全年,10:00,21:00,78.0,0.5,2.0
259,塘朗山郊野公园,公园,22.578138,114.000656,全年,07:30,22:00,0.0,0.5,1.0
260,盐田中央公园,公园,22.558647,114.246274,全年,00:00,24:00,0.0,3.0,3.5
262,锦绣园,公园,22.532352,114.06596,全年,06:00,18:00,0.0,1.5,3.0
265,海山公园(深盐路),公园,22.565973,114.246598,全年,00:00,24:00,0.0,3.0,4.0
266,龙城公园,公园,22.718913,114.232846,全年,00:00,24:00,0.0,2.5,4.0
267,梧桐山艺术小镇,人文景观,22.596237,114.20043,全年,00:00,24:00,0.0,3.0,3.5
268,星野StarField · 椰林沙滩,游乐园/体育娱乐,22.527999,113.996001,全年,00:00,24:00,0.0,3.0,3.5
269,招商局历史博物馆,博物馆/纪念馆,22.483808,113.920004,全年,09:00,12:00,0.0,2.0,2.5
270,宝安体育馆,游乐园/体育娱乐,22.56813,113.892265,全年,08:00,12:00,0.0,0.5,1.0
271,海菲德(小城),游乐园/体育娱乐,22.614471,114.310886,全年,09:30,18:00,0.0,0.5,1.5
272,OCAT(深圳馆),美术馆/艺术馆,22.543276,114.000258,全年,10:00,17:30,0.0,0.5,2.0
273,云海山庄私人沙滩,游乐园/体育娱乐,22.562392,114.474991,全年,10:00,22:00,0.0,2.5,4.0
274,穿越深圳,人文景观,22.553048,114.128443,全年,10:30,21:20,39.9,2.0,3.0
275,海景公园,公园,22.557847,114.247511,全年,00:00,24:00,0.0,2.0,3.5
277,森林王国亲子乐园,游乐园/体育娱乐,22.693214,114.244639,全年,09:00,22:00,0.0,1.0,1.5
278,东部华侨城-1号观景台,游乐园/体育娱乐,22.652906,114.285359,全年,00:00,24:00,0.0,2.0,3.0
279,银湖山郊野公园,公园,22.599109,114.086607,全年,05:00,22:00,0.0,1.0,2.0
280,科兴科技园,商业街区,22.553843,113.950104,全年,00:00,24:00,0.0,2.0,3.5
281,小南山公园,公园,22.49181,113.891606,全年,06:30,21:30,0.0,1.5,3.0
282,头号玩家跳伞俱乐部(深圳店),游乐园/体育娱乐,22.714668,114.264387,全年,08:00,18:00,0.0,1.0,2.0
283,玉龙公园,公园,22.605519,114.040827,全年,06:30,23:00,0.0,3.0,3.5
284,昭君墓,历史古迹,22.538034,113.99797,全年,09:30,20:00,0.0,1.5,2.0
285,深圳花海间,公园,22.594911,114.535303,全年,12:00,24:00,0.0,0.5,1.5
286,天空美术馆,美术馆/艺术馆,22.547709,114.057131,全年,10:00,20:00,0.0,2.5,4.0
287,蛇口价值工厂,人文景观,22.473784,113.901987,全年,09:00,18:00,0.0,1.0,1.5
288,铁路公园,公园,22.589074,114.122018,全年,00:00,24:00,0.0,2.0,3.0
289,大沙河生态长廊,公园,22.533165,113.961547,全年,06:00,23:00,0.0,1.0,2.0
290,SGP卡丁车俱乐部,游乐园/体育娱乐,22.585436,114.113358,全年,12:00,22:00,0.0,3.0,4.0
291,塘朗山公园,公园,22.577731,113.999693,全年,00:00,24:00,0.0,2.0,2.5
294,南澳政洁沙滩,自然风光,22.507697,114.49212,全年,00:00,24:00,0.0,2.0,3.0
295,光明文化艺术中心,美术馆/艺术馆,22.75132,113.94364,全年,00:00,24:00,0.0,2.0,3.0
296,南山图书馆,人文景观,22.540607,113.928925,全年,09:00,21:00,0.0,1.5,3.0
297,平湖生态园,公园,22.680421,114.11741,全年,08:00,22:00,0.0,1.0,1.5
298,罗瑞合台湾美食街,商业街区,22.731611,114.275127,全年,17:00,24:00,0.0,2.0,3.0
