id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime,Indoor,Popularity,ood_Type
50,海上世界文化艺术中心,美术馆/艺术馆,22.486077,113.922944,全年,10:00,19:00,0.0,2.0,3.0,1,6,"海边,约会圣地"
51,观澜湖休闲旅游区,游乐园/体育娱乐,22.744351,114.083908,全年,00:00,24:00,0.0,1.5,3.0,0,6,其它
52,观澜湖生态运动公社,游乐园/体育娱乐,22.724672,114.085207,全年,09:00,18:00,29.9,1.0,2.0,0,6,其它
53,深圳科学馆,博物馆/纪念馆,22.548485,114.102354,全年,00:00,24:00,0.0,2.0,2.5,1,6,其它
54,荷兰花卉小镇,公园,22.549735,113.91787,全年,08:30,21:00,0.0,1.0,2.0,0,6,其它
56,深圳人才公园,公园,22.512223,113.955487,全年,06:00,23:00,0.0,0.5,1.0,0,6,其它
57,锦绣中华,游乐园/体育娱乐,22.539142,113.997118,全年,16:00,21:00,0.0,0.5,1.0,1,6,其它
58,南山公园,公园,22.500143,113.912003,全年,00:00,24:00,0.0,1.0,1.5,0,6,其它
59,南山,公园,22.502974,113.91291,全年,00:00,24:00,0.0,0.5,1.0,0,6,其它
60,华侨城创意文化园,文化旅游区,22.543649,113.99986,全年,00:00,24:00,0.0,2.5,3.0,1,6,其它
61,光明农场大观园,游乐园/体育娱乐,22.764237,113.968991,全年,09:00,17:00,72.9,0.5,2.0,0,6,其它
62,湾区游轮,游乐园/体育娱乐,22.474317,113.920446,全年,00:00,24:00,0.0,3.0,3.5,0,6,"江边,约会圣地"
63,深圳市天文台,人文景观,22.48556,114.565898,全年,09:00,12:00,0.0,1.0,2.0,1,5,其它
64,大梅沙海滩,自然风光,22.59867,114.315742,全年,07:00,23:00,0.0,3.0,3.5,0,8,"海边,约会圣地"
65,深圳teamLab共创！未来园,游乐园/体育娱乐,22.534017,114.035093,全年,10:00,22:00,79.0,0.5,1.0,1,8,其它
66,深圳图书馆,人文景观,22.551343,114.063825,全年,09:00,21:00,0.0,1.5,2.0,1,6,其它
67,西涌滨海旅游度假区,游乐园/体育娱乐,22.481558,114.539055,全年,09:00,24:00,0.0,0.5,1.0,0,6,"海边,约会圣地"
69,大鹏半岛洲际游艇航海中心,游乐园/体育娱乐,22.560753,114.563888,全年,00:00,24:00,0.0,0.5,1.0,0,6,"海边,约会圣地"
70,深圳市当代艺术与城市规划馆,博物馆/纪念馆,22.551648,114.067947,全年,10:00,18:00,0.0,3.0,4.0,1,6,其它
71,深圳华润大厦艺术中心,美术馆/艺术馆,22.52058,113.953216,全年,10:00,22:00,0.0,2.0,2.5,1,6,其它
72,鹿嘴山庄,自然风光,22.546455,114.613672,全年,00:00,24:00,0.0,0.5,2.0,0,6,"海边,约会圣地"
73,大运中心体育场,游乐园/体育娱乐,22.703088,114.224436,全年,09:00,22:30,0.0,2.0,3.5,0,6,其它
74,深圳会展中心（福田馆）,商业街区,22.536478,114.066315,全年,09:00,17:00,0.0,2.5,4.0,1,6,其它
75,深圳机场码头游船,游乐园/体育娱乐,22.606327,113.821243,全年,00:00,24:00,0.0,0.5,1.0,0,6,"海边,约会圣地"
76,海上彩虹号,游乐园/体育娱乐,22.606327,113.821243,全年,09:30,19:00,0.0,2.0,3.5,0,6,"海边,约会圣地"
77,尼克Playtime乐园,游乐园/体育娱乐,22.53047,113.998454,全年,10:00,21:00,0.0,0.5,1.5,1,6,其它
78,虹桥公园,公园,22.752728,113.959141,全年,07:00,19:00,0.0,1.0,2.5,0,5,其它
80,愿望塔,游乐园/体育娱乐,22.60106,114.316145,全年,10:00,21:00,39.0,0.5,1.0,0,6,其它
81,海边公园,公园,22.539573,113.89869,全年,00:00,24:00,0.0,0.5,1.5,0,6,"海边,约会圣地"
82,观澜版画村,文化旅游区,22.749032,114.097519,全年,09:00,19:00,0.0,2.0,2.5,1,5,其它
83,南澳第一沙滩,自然风光,22.552902,114.488023,全年,08:00,18:00,0.0,1.0,1.5,0,6,"海边,约会圣地"
84,何香凝美术馆,美术馆/艺术馆,22.539465,113.988109,全年,09:30,17:00,0.0,1.5,3.0,1,6,其它
85,观澜山水田园文化园,文化旅游区,22.720384,114.113827,全年,08:30,21:00,99.0,1.0,2.5,0,6,其它
86,直升机空中游览飞行观光,游乐园/体育娱乐,22.648063,113.829772,全年,09:30,17:30,3980.0,1.0,2.5,0,6,其它
87,大梅沙海滨栈道,自然风光,22.587526,114.312314,全年,00:00,24:00,0.0,2.5,4.0,0,6,"海边,约会圣地"
88,南山博物馆,博物馆/纪念馆,22.540715,113.93048,全年,10:00,17:00,0.0,0.5,1.5,1,6,其它
89,深圳国际园林花卉博览园,公园,22.544055,114.009914,全年,06:00,23:00,0.0,1.0,2.5,0,6,其它
90,七星湾游艇会,游乐园/体育娱乐,22.56827,114.547299,全年,00:00,24:00,0.0,3.0,4.0,0,6,"海边,约会圣地"
91,法拉帝游艇海钓俱乐部,游乐园/体育娱乐,22.561508,114.564975,全年,00:00,24:00,0.0,2.5,4.0,0,6,"海边,约会圣地"
92,蛇口口岸,人文景观,22.482004,113.919541,全年,00:00,24:00,0.0,3.0,3.5,0,6,"海边,约会圣地"
93,云里梦想乐园,游乐园/体育娱乐,22.636385,114.075714,全年,09:00,22:00,93.0,2.5,3.0,1,6,其它
94,星高度梦想水世界,游乐园/体育娱乐,22.637461,114.075476,全年,15:30,21:00,0.0,2.0,2.5,1,6,其它
95,西乡夜市街,商业街区,22.58798,113.866194,全年,16:00,01:00,0.0,2.0,3.0,0,6,其它
96,宝安西湾红树林公园,公园,22.593597,113.843305,全年,00:00,24:00,0.0,2.0,3.5,0,6,"海边,约会圣地"
97,观澜古墟,历史古迹,22.724749,114.060326,全年,08:00,24:00,0.0,2.0,2.5,0,5,古风写真
98,海昌·乐漫冰雪王国(深圳海雅店),游乐园/体育娱乐,22.565974,113.912226,全年,10:00,22:00,178.0,0.5,1.5,1,6,其它
99,弘法寺,人文景观,22.583514,114.188174,全年,00:00,18:00,0.0,1.5,3.0,1,6,其它
102,奈尔宝家庭中心(卓悦店),游乐园/体育娱乐,22.54231,114.070901,全年,10:00,21:00,0.0,0.5,1.0,1,6,其它
103,大梅沙游艇出租中心,游乐园/体育娱乐,22.603396,114.320606,全年,00:00,23:00,0.0,3.0,3.5,0,6,"海边,约会圣地"
104,福田红树林生态公园,公园,22.517213,114.049388,全年,06:00,23:00,0.0,2.5,3.0,0,6,"河边,约会圣地"
105,深圳红立方,游乐园/体育娱乐,22.723965,114.254512,全年,09:30,18:00,0.0,0.5,1.0,1,6,其它
106,客家土楼(福建),历史古迹,22.535637,113.998965,全年,10:30,19:00,0.0,0.5,1.0,0,6,其它
108,水围1368文化街区,商业街区,22.525026,114.068378,全年,00:00,24:00,0.0,3.0,4.0,1,6,其它
109,玫瑰小镇,游乐园/体育娱乐,22.592297,114.487594,全年,09:00,17:00,49.0,2.5,4.0,0,6,其它
110,官湖沙滩,自然风光,22.607996,114.42919,全年,07:00,21:00,0.0,1.5,3.0,0,6,"海边,约会圣地"
111,后海,人文景观,22.512803,113.941981,全年,00:00,24:00,0.0,2.0,3.0,0,6,"河边,约会圣地"
113,前海石公园,公园,22.532339,113.895748,全年,00:00,24:00,0.0,2.0,2.5,0,6,"海边,约会圣地"
114,卡鲁冰雪世界,游乐园/体育娱乐,22.723564,114.08611,全年,10:00,22:00,0.0,2.0,2.5,1,6,其它
115,南澳蓝宝石沙滩,自然风光,22.543927,114.490429,全年,00:00,24:00,0.0,2.5,4.0,0,6,"海边,约会圣地"
116,冰纷万象滑冰场,游乐园/体育娱乐,22.546085,114.117812,全年,10:30,22:00,0.0,1.5,2.0,1,6,其它
117,深圳博物馆-古代艺术馆,博物馆/纪念馆,22.548602,114.108022,全年,10:00,18:17,0.0,3.0,3.5,1,6,其它
118,求水山景区,游乐园/体育娱乐,22.604436,114.150121,全年,09:00,19:30,0.0,1.5,2.0,0,5,其它
119,东涌沙滩,自然风光,22.495454,114.59069,全年,09:00,18:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
120,北站中心公园,公园,22.612581,114.031468,全年,06:00,22:00,0.0,1.0,2.0,0,5,其它
121,华·美术馆,美术馆/艺术馆,22.53914,113.989372,全年,10:00,17:30,0.0,2.5,3.0,1,6,其它
122,深圳湾大桥,人文景观,22.493012,113.957048,全年,00:00,24:00,0.0,1.0,2.5,0,6,"海边,约会圣地"
124,东山寺,历史古迹,22.602493,114.5263,全年,08:00,17:00,0.0,2.0,2.5,1,6,古风写真
125,深圳大鹏金沙湾沙滩,自然风光,22.57562,114.467912,全年,08:00,18:00,0.0,1.5,3.0,0,8,"海边,约会圣地"
126,龙岗儿童公园,游乐园/体育娱乐,22.741904,114.231905,全年,06:00,22:00,0.0,1.0,1.5,1,6,其它
127,华强北博物馆,博物馆/纪念馆,22.550102,114.093668,全年,10:00,18:00,0.0,2.0,3.0,1,6,其它
128,深圳大学城,大学校园,22.590581,113.982769,全年,07:30,21:30,0.0,1.5,2.0,0,6,其它
130,大芬美术馆,美术馆/纪念馆,22.616079,114.144869,全年,09:30,17:30,0.0,1.5,3.0,1,6,其它
131,笔架山公园,公园,22.568123,114.086519,全年,00:00,17:30,0.0,2.5,4.0,0,6,其它
132,大沙河公园,公园,22.562707,113.968234,全年,00:00,24:00,0.0,1.0,2.0,0,5,河边
133,中英街历史博物馆,博物馆/纪念馆,22.547992,114.237533,全年,09:00,16:30,0.0,1.0,1.5,1,5,其它
135,大鹏半岛地质公园,公园,22.534584,114.537636,全年,09:30,16:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
136,玫瑰海岸沙滩,自然风光,22.615324,114.381268,全年,00:00,24:00,0.0,1.5,3.0,0,6,"海边,约会圣地"
137,马峦山郊野公园,公园,22.650439,114.332252,全年,06:00,18:00,0.0,1.5,3.0,0,6,其它
138,大梅沙海滩水乐园,游乐园/体育娱乐,22.59867,114.315742,全年,10:00,20:00,0.0,1.0,1.5,0,6,"海边,约会圣地"
139,深圳湾公园-运动公园,公园,22.491742,113.951518,全年,06:00,23:00,0.0,1.0,1.5,0,6,"海边,约会圣地"
140,清平古墟影视文化园,文化旅游区,22.744132,113.835218,全年,00:00,24:00,0.0,0.5,1.5,1,5,古风写真
142,罗湖美术馆,美术馆/艺术馆,22.549859,114.133777,全年,09:00,17:00,0.0,2.0,3.0,1,6,其它
143,深圳湾公园-日出剧场,公园,22.50479,113.958869,全年,00:00,24:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
144,东湖公园,公园,22.569908,114.155375,全年,00:00,23:00,0.0,0.5,2.0,0,6,"河边,约会圣地"
146,深圳市儿童公园,公园,22.559966,114.130772,全年,10:00,18:00,0.0,2.0,3.0,0,6,其它
147,阳台山森林公园,公园,22.657618,113.97127,全年,06:00,22:00,0.0,2.0,3.5,0,6,其它
148,东家湾沙滩,自然风光,22.57054,114.552062,全年,00:00,24:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
149,七娘山,自然风光,22.531869,114.557055,全年,00:00,18:00,0.0,2.0,3.0,0,6,其它
151,深圳美术馆(新馆),美术馆/艺术馆,22.630989,114.0303,全年,10:00,18:00,0.0,1.5,2.0,1,6,其它
152,背仔角沙滩,自然风光,22.603991,114.357397,全年,00:00,24:00,0.0,2.0,3.5,0,6,"海边,约会圣地"
153,深圳市儿童乐园,游乐园/体育娱乐,22.549651,114.017029,全年,06:00,23:00,0.0,1.0,1.5,1,6,其它
154,关山月美术馆,美术馆/艺术馆,22.555045,114.070815,全年,09:00,17:00,0.0,1.5,2.0,1,6,其它
155,钱江艺术中心,美术馆/艺术馆,22.635755,114.141927,全年,08:00,20:00,0.0,0.5,2.0,1,6,其它
156,邓小平画像广场,人文景观,22.547513,114.110612,全年,00:00,24:00,0.0,0.5,1.0,0,6,其它
157,宝安科技馆,博物馆/纪念馆,22.564157,113.918087,全年,10:00,17:00,0.0,1.0,2.0,1,6,其它
158,龙岗区科技馆,博物馆/纪念馆,22.724238,114.254217,全年,09:30,18:00,0.0,1.0,2.0,1,6,其它
159,中山公园,公园,22.553583,113.925318,全年,00:00,21:00,0.0,2.5,4.0,0,6,其它
160,森林小火车站,游乐园/体育娱乐,22.620737,114.300269,全年,00:00,24:00,0.0,1.0,2.0,0,4,其它
161,深圳大鹏半岛国家地质自然公园博物馆,博物馆/纪念馆,22.534842,114.537654,全年,09:30,16:30,0.0,2.0,3.5,1,6,其它
163,铁仔山公园,公园,22.600843,113.866715,全年,00:00,18:30,0.0,1.0,1.5,0,5,其它
164,情人岛,人文景观,22.469168,114.546808,全年,08:00,18:30,0.0,2.5,3.0,0,5,"海边,约会圣地"
165,深圳妇儿大厦-儿童探索馆,游乐园/体育娱乐,22.558107,114.051169,全年,10:00,20:00,0.0,3.0,3.5,1,6,其它
166,深圳湾公园-流花山,公园,22.518145,113.960529,全年,06:00,23:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
168,沙鱼涌,红色景点,22.619315,114.410777,全年,00:00,24:00,20.0,3.0,4.0,0,4,"海边,约会圣地"
169,深圳书城(中心城店),商业街区,22.552693,114.066282,全年,10:00,22:00,0.0,0.5,1.0,1,6,其它
171,背仔角灯塔,人文景观,22.597708,114.347046,全年,06:00,24:00,0.0,2.5,3.0,0,4,"海边,约会圣地"
172,沙井古墟,历史古迹,22.744132,113.835218,全年,00:00,24:00,0.0,1.5,2.0,0,4,古风写真
173,茶翁古镇,文化旅游区,22.639788,114.280971,全年,10:00,17:00,0.0,1.0,1.5,0,5,古风写真
174,红花山公园,公园,22.787267,113.907995,全年,00:00,21:30,0.0,2.0,3.0,0,6,其它
175,大鹏半岛东西冲海岸线,自然风光,22.496988,114.587437,全年,00:00,24:00,0.0,1.0,1.5,0,6,"海边,约会圣地"
176,园山风景区,自然风光,22.645088,114.248074,全年,07:00,18:00,15.0,2.0,2.5,0,6,其它
177,深圳音乐厅,人文景观,22.553073,114.063674,全年,09:00,18:30,0.0,1.5,3.0,1,6,其它
178,深圳中心公园,公园,22.558082,114.084904,全年,00:00,24:00,0.0,3.0,3.5,0,6,其它
179,深圳蛇口海洋科普馆,博物馆/纪念馆,22.493342,113.933215,全年,09:00,11:30,0.0,0.5,2.0,1,6,其它
181,深圳美术馆(东湖馆),美术馆/艺术馆,22.577304,114.153909,全年,09:00,17:00,0.0,3.0,4.0,1,6,其它
182,龙华公园,公园,22.663733,114.023117,全年,00:00,24:00,0.0,1.0,2.5,0,6,其它
183,光明欢乐田园,游乐园/体育娱乐,22.789163,113.966271,全年,09:30,17:00,0.0,3.0,4.0,0,6,其它
184,星河发展中心大厦-健身中心,游乐园/体育娱乐,22.539036,114.067965,全年,00:00,24:00,0.0,2.0,3.5,1,3,其它
185,荔枝公园,公园,22.551843,114.108658,全年,05:30,23:00,0.0,2.0,3.0,0,5,其它
186,东冲,自然风光,22.495454,114.59069,全年,09:00,19:00,0.0,1.5,2.0,0,6,"海边,约会圣地"
187,华侨城国家湿地公园,公园,22.533806,113.989416,全年,09:30,17:00,0.0,2.5,4.0,0,6,"河边,约会圣地"
188,日军侵华碉堡,历史古迹,22.77931,113.855686,全年,09:00,21:00,0.0,0.5,1.5,0,3,其它
189,大梅沙帆船游艇俱乐部,游乐园/体育娱乐,22.602864,114.317822,全年,00:00,24:00,0.0,0.5,1.0,0,6,"海边,约会圣地"
191,南头古城博物馆,博物馆/纪念馆,22.546714,113.926466,全年,10:00,17:00,0.0,2.0,3.0,1,6,古风写真
192,深圳失恋博物馆（东门老街旗舰店）,博物馆/纪念馆,22.551553,114.125424,全年,10:00,22:00,138.0,2.0,3.5,1,5,其它
193,深圳湾体育中心,游乐园/体育娱乐,22.52418,113.956211,全年,09:30,22:30,0.0,1.5,2.0,1,6,"海边,约会圣地"
194,滨海文化公园,公园,22.550402,113.889977,全年,06:00,23:00,0.0,0.5,2.0,0,6,"海边,约会圣地"
195,香蜜公园,公园,22.55278,114.028539,全年,06:00,23:00,0.0,1.0,2.5,0,6,其它
196,深圳独角兽星空艺术馆,美术馆/艺术馆,22.551682,114.124635,全年,10:00,22:00,39.9,1.5,2.0,1,6,其它
197,东部通航·空中的士直升机飞行基地(大中华店),游乐园/体育娱乐,22.547621,114.07129,全年,08:00,22:00,0.0,0.5,1.5,0,6,其它
198,龙园,游乐园/体育娱乐,22.739521,114.272187,全年,00:00,24:00,0.0,1.5,2.0,0,5,其它
199,女娲滨海公园,公园,22.485998,113.925285,全年,00:00,24:00,0.0,1.5,2.0,0,6,"海边,约会圣地"
200,浪骑游艇会,游乐园/体育娱乐,22.560046,114.56792,全年,09:00,17:30,0.0,3.0,3.5,0,6,"海边,约会圣地"
201,白石龙音乐主题公园,公园,22.602637,114.044815,全年,00:00,24:00,0.0,2.0,2.5,0,6,其它
202,灯塔图书馆,图书馆/纪念馆,22.558537,114.248125,全年,12:00,19:00,0.0,0.5,1.0,1,6,"海边,约会圣地"
203,探洞工场(欢乐海岸店),游乐园/体育娱乐,22.531826,113.995971,全年,10:00,22:00,0.0,2.5,4.0,1,6,其它
204,小凉帽农场,游乐园/体育娱乐,22.664422,114.10743,全年,10:00,18:00,0.0,1.0,1.5,0,5,其它
205,海贝湾潜水基地,游乐园/体育娱乐,22.546464,114.491542,全年,08:30,17:30,0.0,3.0,3.5,0,6,"海边,约会圣地"
206,深圳天空之城,游乐园/体育娱乐,22.562339,113.97147,全年,10:00,18:00,0.0,3.0,4.0,1,6,其它
207,深圳坝光海上跳伞基地,游乐园/体育娱乐,22.663499,114.50974,全年,08:00,18:00,2679.0,3.0,3.5,0,6,"海边,约会圣地"
209,大澳湾沙滩,自然风光,22.566678,114.473557,全年,00:00,24:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
211,哈特曼航空体验馆,游乐园/体育娱乐,22.586442,113.898367,全年,10:00,18:30,666.0,3.0,4.0,1,6,其它
212,观音山公园,公园,22.59073,114.463006,全年,00:00,17:00,0.0,3.0,3.5,0,6,其它
213,深圳珠宝博物馆,博物馆/纪念馆,22.575667,114.134294,全年,10:00,17:00,0.0,3.0,4.0,1,5,其它
214,坪山美术馆,美术馆/纪念馆,22.713324,114.352785,全年,09:00,17:00,0.0,2.0,3.5,1,5,其它
215,月亮湾公园,公园,22.507174,113.905261,全年,00:00,24:00,0.0,3.0,4.0,0,6,"海边,约会圣地"
216,香蜜湖1979文化创意园,文化旅游区,22.558217,114.03762,全年,00:00,24:00,0.0,1.0,2.5,1,6,其它
217,沙鱼涌沙滩,自然风光,22.613233,114.423108,全年,00:00,24:00,0.0,2.5,3.0,0,6,"海边,约会圣地"
218,洪湖公园,公园,22.572204,114.12688,全年,00:00,23:00,0.0,2.0,3.5,0,6,"河边,约会圣地"
219,大雁顶,自然风光,22.531168,114.603107,全年,07:00,16:00,0.0,2.0,3.5,0,6,其它
220,梅林水库,自然风光,22.578353,114.034039,全年,00:00,24:00,0.0,0.5,1.0,0,4,其它
221,东部华侨城水公园,游乐园/体育娱乐,22.612073,114.312626,全年,13:30,18:00,0.0,1.0,1.5,0,6,其它
222,西湾滨海公园,公园,22.602311,113.839758,全年,00:00,24:00,0.0,3.0,3.5,0,6,"海边,约会圣地"
223,邓小平画像,人文景观,22.547651,114.110434,全年,00:00,24:00,0.0,3.0,4.0,1,5,其它
225,立新湖公园,公园,22.690618,113.827049,全年,11:00,21:00,0.0,1.0,2.5,0,6,"河边,约会圣地"
226,香格里拉雪域,自然风光,22.550111,113.988179,全年,00:00,24:00,0.0,1.5,2.0,0,6,其它
227,弘源寺,历史古迹,22.708235,113.908077,全年,00:00,18:00,0.0,3.0,4.0,1,5,其它
228,大鹏湾游艇,游乐园/体育娱乐,22.568409,114.47173,全年,08:00,22:00,0.0,2.5,4.0,0,6,"海边,约会圣地"
229,OAO艺术空间,美术馆/艺术馆,22.682048,113.814862,全年,09:00,19:30,0.0,1.0,2.0,1,6,其它
230,观澜河湿地公园,公园,22.688765,114.049529,全年,00:00,24:00,0.0,2.0,3.0,0,6,河边
231,香蜜湖,游乐园/体育娱乐,22.553273,114.03871,全年,00:00,21:30,0.0,0.5,1.5,0,6,"河边,约会圣地"
232,马峦山瀑布,自然风光,22.643601,114.345157,全年,07:00,18:00,0.0,2.0,2.5,0,6,其它
233,桔钓沙莱华·帆海汇海上运动中心,游乐园/体育娱乐,22.562315,114.559473,全年,09:00,18:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
234,大万世居,历史古迹,22.687486,114.349087,全年,09:00,12:00,0.0,2.5,3.0,1,4,古风写真
235,人民公园,公园,22.55949,114.12365,全年,00:00,24:00,0.0,2.5,4.0,0,6,其它
236,大鹿港,自然风光,22.468628,114.508002,全年,00:00,00:00,0.0,0.5,2.0,0,5,"海边,约会圣地"
239,杨梅坑出海,自然风光,22.548729,114.578701,全年,00:00,24:00,0.0,1.0,2.5,0,6,"海边,约会圣地"
240,深圳市中心公园,公园,22.538145,114.082039,全年,00:00,24:00,0.0,1.0,1.5,0,6,其它
241,四海公园,公园,22.501741,113.933434,全年,00:00,22:00,0.0,1.5,3.0,0,5,"河边,约会圣地"
242,坝光海滩,自然风光,22.650494,114.507872,全年,00:00,24:00,0.0,2.0,3.0,0,6,"海边,约会圣地"
243,碧海湾公园,公园,22.590213,113.859334,全年,08:00,18:00,0.0,3.0,3.5,0,6,"海边,约会圣地"
245,深圳博物馆历史民俗馆,博物馆/纪念馆,22.549639,114.068173,全年,10:00,18:00,0.0,2.5,3.0,1,6,其它
247,前海演艺公园,公园,22.539573,113.89869,全年,00:00,24:00,0.0,1.5,3.0,0,6,"海边,约会圣地"
248,南澳月亮湾双拥码头,人文景观,22.537349,114.496377,全年,09:00,16:30,0.0,1.0,2.5,0,6,"海边,约会圣地"
