,hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
10,71678942,重庆解放碑洪崖洞江景亚朵S酒店,Chongqing Jiefangbei Hongyadong  river view Atour s Hotel,动人夜景,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 嘉陵江滨江路高盛创富中心A栋21F,"{'type': 2, 'latitude': '29.561356', 'longitude': '106.573953'}",4.8,4215,https://dimg04.c-ctrip.com/images/0203d120008jbfn2i5091_C_400_600_R5_Q70.jpg_.webp,近洪崖洞民俗风貌区 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距黄花园地铁站步行940米,约14分钟'}]",429,雅致大床房
11,430215,朗丽兹酒店(重庆南滨路圣地温泉店),Palace Hotels (Chongqing Nanbin Road Holy Land Hot Spring Branch),温泉泡汤,4,重庆,Chongqing,南岸区,南滨路/弹子石 南坪东路587号14栋,"{'type': 2, 'latitude': '29.539985', 'longitude': '106.582452'}",4.7,988,https://dimg04.c-ctrip.com/images/1mc5412000ddb5q2z735E_C_400_600_R5_Q70.jpg_.webp,近海棠晓月圣地温泉 · 南滨路,"[{'type': '地铁', 'info': '距海棠溪地铁站-2A口步行1.2公里,约18分钟'}]",382,高级双床房
12,17491688,重庆观音桥华美达安可酒店,Ramada Encore by Wyndham Chongqing Yubei,SPA,4,重庆,Chongqing,渝北区,观音桥/九街/北滨路 龙塔街道紫康路2号1幢2楼,"{'type': 2, 'latitude': '29.589353', 'longitude': '106.533117'}",4.7,12693,https://dimg04.c-ctrip.com/images/02018120009g1ubed8364_C_400_600_R5_Q70.jpg_.webp,近观音桥步行街 · 观音桥,"[{'type': '地铁', 'info': '距黄泥塝地铁站-3B口步行390米,约6分钟'}]",307,安·简约特惠单人房
13,113000059,重庆万垚酒店,Chongqing Wanyao Hotel,家庭房,4,重庆,Chongqing,南岸区,南坪商业中心区 海棠溪街道辅仁路12号,"{'type': 2, 'latitude': '29.528644', 'longitude': '106.576643'}",4.8,967,https://dimg04.c-ctrip.com/images/1mc1912000ct8kmoq5355_C_400_600_R5_Q70.jpg_.webp,近协信·星光时代广场 · 南坪,"[{'type': '地铁', 'info': '距罗家坝地铁站-2B口步行1.2公里,约18分钟'}]",399,高级大床房
14,28709157,重庆铜梁天喜大酒店,The  grand Tianxi  plaza chong qing,免费停车,4,重庆,Chongqing,铜梁区,铜梁商业中心区 中兴东路788号 (铜梁万达广场内),"{'type': 2, 'latitude': '29.836587', 'longitude': '106.080117'}",4.7,1187,https://dimg04.c-ctrip.com/images/1mc3p12000djm118qBD56_C_400_600_R5_Q70.jpg_.webp,近重庆铜梁吾悦广场(民安路店) · 铜梁商业区,"[{'type': '火车站', 'info': '距合川站驾车33.7公里,约37分钟'}]",324,高级双床房
15,116564892,麗枫酒店(重庆悦来国际博览中心中央公园店),Lavande Hotel (Chongqing Yuelai International Expo Center Central Park),窗外好景,4,重庆,Chongqing,渝北区,重庆悦来国际博览中心 仙桃街道茂华路269号29-2,"{'type': 2, 'latitude': '29.722563', 'longitude': '106.577262'}",4.8,460,https://dimg04.c-ctrip.com/images/1mc5k12000dcnd6yxF10B_C_400_600_R5_Q70.jpg_.webp,近重庆中央公园 · 国际博览中心,"[{'type': '地铁', 'info': '距中央公园西地铁站-1口步行590米,约9分钟'}]",245,雅致大床房（零压床垫+投屏观影+空气净化器）
16,447729,仙女山中科依云酒店,Zhongke Yiyun Hotel,泳池,4,重庆,Chongqing,武隆区,仙女山度假区 仙女山镇香樟路1号,"{'type': 2, 'latitude': '29.419497', 'longitude': '107.759671'}",4.5,349,https://dimg04.c-ctrip.com/images/0204k120009e9rx2t7ABA_C_400_600_R5_Q70.jpg_.webp,近仙女山镇 · 仙女山度假区,"[{'type': '机场', 'info': '距重庆仙女山机场驾车18.5公里,约32分钟'}]",370,豪华双床房
17,1095792,重庆仙女山明宇尚雅酒店,Galaxy Minyoun Hotel,山景房,4,重庆,Chongqing,武隆区,仙女山度假区 仙女山镇银杏大道1号 (富雅云岭小区内),"{'type': 2, 'latitude': '29.406302', 'longitude': '107.768157'}",4.7,523,https://dimg04.c-ctrip.com/images/200l0t000000ic1cu7683_C_400_600_R5_Q70.jpg_.webp,近武隆喀斯特旅游区 · 仙女山度假区,"[{'type': '火车站', 'info': '距武隆站驾车19.1公里,约36分钟'}]",345,俱乐部大床客房
18,5240070,重庆威灵顿酒店,Wellington Hotel,管家服务,4,重庆,Chongqing,渝北区,冉家坝/龙溪 红锦大道609号中国移动大厦正对面,"{'type': 2, 'latitude': '29.610207', 'longitude': '106.519735'}",4.7,1812,https://dimg04.c-ctrip.com/images/1mc2d12000bmwcfne7D19_C_400_600_R5_Q70.jpg_.webp,近洪湖东路地铁站 · 冉家坝/龙溪,"[{'type': '地铁', 'info': '距洪湖东路地铁站-2B口步行900米,约13分钟'}]",462,高级单间
19,711220,重庆上邦酒店,Sun Kingdom Hotel Chongqing,泳池,4,重庆,Chongqing,九龙坡区,海兰云天温泉度假区 金凤镇上邦路3号,"{'type': 2, 'latitude': '29.492403', 'longitude': '106.295199'}",4.6,292,https://dimg04.c-ctrip.com/images/0206q120009j47dgn5700_C_400_600_R5_Q70.jpg_.webp,海兰云天温泉度假区,"[{'type': '火车站', 'info': '距重庆西站驾车19.1公里,约25分钟'}]",368,雅致房
20,112625710,重庆南岸茶园新区亚朵酒店,"Atour Hotel, Nan'an Tea Garden New District, Chongqing",家庭房,4,重庆,Chongqing,南岸区,茶园 长生桥镇通江大道91号,"{'type': 2, 'latitude': '29.513985', 'longitude': '106.660125'}",4.9,701,https://dimg04.c-ctrip.com/images/1mc0512000c69fb1l75E0_C_400_600_R5_Q70.jpg_.webp,近长生桥地铁站 · 茶园,"[{'type': '地铁', 'info': '距长生桥地铁站-2口步行310米,约5分钟'}]",350,高级双床房
21,29862594,重庆解放碑美居酒店,Mercure Hotel Chongqing Jiefangbei,江河景房,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 解放碑八一路183号,"{'type': 2, 'latitude': '29.555306', 'longitude': '106.577444'}",4.7,5728,https://dimg04.c-ctrip.com/images/1mc1712000c2oa2kc587D_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距较场口地铁站-8口步行370米,约6分钟'}]",396,城景高级大床房
22,11443450,重庆来住·千寻空中酒店,Laizhu Qianxun Sky Hotel,动人夜景,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 新华路201号联合国际大厦56层,"{'type': 2, 'latitude': '29.557624', 'longitude': '106.582099'}",4.8,5179,https://dimg04.c-ctrip.com/images/0201w12000esw4paxC657_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距小什字地铁站步行230米,约4分钟'}]",390,俯瞰·雲端江景大床房A（眺望长江+南滨路双子塔）
23,86053986,FunGee欢致江景酒店(重庆洪崖洞解放碑步行街店),FunGee Riverview Hotel (Chongqing Hongyadong Jiefangbei Pedestrian Street),江河景房,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 滨江路113号高盛创富中心c栋21楼,"{'type': 2, 'latitude': '29.561224', 'longitude': '106.573207'}",4.8,10013,https://dimg04.c-ctrip.com/images/1mc0l12000byu5y97436A_C_400_600_R5_Q70.jpg_.webp,近洪崖洞民俗风貌区 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距黄花园地铁站步行870米,约13分钟'}]",358,欢言大床房
24,55207237,S·island高空江景酒店(重庆解放碑洪崖洞店),S · island High Altitude River View Hotel,管家服务,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 解放碑民权路27号新华国际43层,"{'type': 2, 'latitude': '29.556026', 'longitude': '106.57641'}",4.8,8727,https://dimg04.c-ctrip.com/images/200e1f000001gjcykCD40_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距较场口地铁站-9口步行250米,约4分钟'}]",334,云影全景双床房「4K高清巨幕投影+观地标夜景+智能客控」
26,78470411,Aspera高空花园全景酒店(解放碑洪崖洞店),ASPERA HIGH-ALTITUDE GARDEN PANORAMIC HOTEL,免费停车,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 解放碑街道民族路99号财汇大厦A塔24楼,"{'type': 2, 'latitude': '29.559912', 'longitude': '106.580112'}",4.9,6188,https://dimg04.c-ctrip.com/images/0204u120008xjxvzqA5D8_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距小什字地铁站-6口步行250米,约4分钟'}]",348,云雾雅致大床房
27,6601085,重庆解放碑亚朵酒店,Atour Hotel (Chongqing Jiefangbei),免费停车,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 较场口85号,"{'type': 2, 'latitude': '29.552169', 'longitude': '106.57637'}",4.8,5421,https://dimg04.c-ctrip.com/images/0206w1200098pclpwDCCD_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距较场口地铁站-10B口步行310米,约5分钟'}]",382,雅致大床房
28,449154,重庆恒大酒店,Hengda Hotel,泳池,4,重庆,Chongqing,江津区,重庆交通大学双福校区 恒大大道1号金碧天下,"{'type': 2, 'latitude': '29.424455', 'longitude': '106.262405'}",4.4,372,https://dimg04.c-ctrip.com/images/hotel/82000/81572/b3a4a8f0e7db4a42bac38cb84561dc71_C_400_600_R5_Q70.jpg_.webp,近重庆双福爱琴海购物公园 · 交大双福校区,"[{'type': '地铁', 'info': '距享堂地铁站-1A口驾车6.1公里,约14分钟'}]",289,豪华山景大床房
29,75537795,鑫山酒店·King Shinning(重庆解放碑洪崖洞店),Xinshan Hotel King Shinning (Chongqing Jiefangbei Hongyadong Shop),江河景房,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 新华路328号恒大解放碑中心1楼,"{'type': 2, 'latitude': '29.55514', 'longitude': '106.579401'}",4.7,6649,https://dimg04.c-ctrip.com/images/1mc6i12000as6n73a16A0_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距小什字地铁站步行590米,约9分钟'}]",279,惊喜大床房
31,75538760,Asiam亚美国际酒店(重庆解放碑洪崖洞店),Asiam International Hotel Chongqing Jiefangbei Hongya Cave,江河景房,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 新华路328号恒大解放碑中心销售中心1层,"{'type': 2, 'latitude': '29.555141', 'longitude': '106.57941'}",4.7,4818,https://dimg04.c-ctrip.com/images/0201s12000974bncm9CC3_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距小什字地铁站步行600米,约9分钟'}]",338,雾都·舒适大床房
32,435592,重庆国贸格兰维大酒店,Glenview ITC PLAZA Chongqing,泳池,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 青年路66号,"{'type': 2, 'latitude': '29.5562', 'longitude': '106.573796'}",4.7,4086,https://dimg04.c-ctrip.com/images/hotel/52000/51646/ec49bf67ee4e42e6b32f9c48da6d8859_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距临江门地铁站-3口步行240米,约4分钟'}]",509,豪华大床房
34,71947092,罗斯福服务公寓(重庆解放碑洪崖洞店),Roosevelt Service Apartment (Chongqing Jiefangbei Hongyadong Branch),窗外好景,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 新华路328号恒大解放碑中心1楼,"{'type': 2, 'latitude': '29.554231', 'longitude': '106.578484'}",4.7,4497,https://dimg04.c-ctrip.com/images/0206r120008sqg68k3351_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距较场口地铁站-9口步行510米,约8分钟'}]",349,正南齐北·大床房（洗烘一体）
36,744324,重庆解放碑来福士广场江景亚朵酒店,"Atour Hotel (Chongqing Jiefangbei, Raffles Plaza, Riverview)",免费停车,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 新华路45-47号26楼,"{'type': 2, 'latitude': '29.560725', 'longitude': '106.584164'}",4.7,4452,https://dimg04.c-ctrip.com/images/1mc2i12000boq9vl76D20_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距小什字地铁站步行<100米,约2分钟'}]",385,高级大床房
37,425778,重庆凯宾斯基酒店,Kempinski Hotel Chongqing,泳池,4,重庆,Chongqing,南岸区,南坪商业中心区 江南大道2号,"{'type': 2, 'latitude': '29.534982', 'longitude': '106.561369'}",4.6,3855,https://dimg04.c-ctrip.com/images/200p1g000001gzdj223CC_C_400_600_R5_Q70.jpg_.webp,近重庆城投国际会议展览中心 · 南坪,"[{'type': '地铁', 'info': '距工贸地铁站-3B口步行360米,约6分钟'}]",538,豪华双床房
38,11290129,重庆尼依格罗酒店,Niccolo Chongqing,动人夜景,4,重庆,Chongqing,江北区,观音桥/九街/北滨路 庆云路1号国金中心1号楼,"{'type': 2, 'latitude': '29.575798', 'longitude': '106.573186'}",4.8,7400,https://dimg04.c-ctrip.com/images/1mc5712000bt7we89BE49_C_400_600_R5_Q70.jpg_.webp,近江北嘴金融城 · 观音桥,"[{'type': '地铁', 'info': '距江北城地铁站-4口步行140米,约2分钟'}]",1029,高级客房
39,111878212,重庆两江豪生Life酒店,Howard Johnson Life Chongqing,影音房,4,重庆,Chongqing,渝北区,冉家坝/龙溪 泰山大道西段8号,"{'type': 2, 'latitude': '29.608514', 'longitude': '106.525443'}",4.8,2602,https://dimg04.c-ctrip.com/images/1mc0e12000corhhw45738_C_400_600_R5_Q70.jpg_.webp,近重庆北站 · 冉家坝/龙溪,"[{'type': '地铁', 'info': '距民安大道地铁站-3A口步行370米,约6分钟'}]",418,Life.舒适大床房
41,44214150,重庆熙美酒店,Chongqing Ximei Hotel,免费停车,4,重庆,Chongqing,渝北区,江北国际机场地区 睦邻路160号,"{'type': 2, 'latitude': '29.718793', 'longitude': '106.602827'}",4.8,3605,https://dimg04.c-ctrip.com/images/1mc6x12000cfrmqol7360_C_400_600_R5_Q70.jpg_.webp,近鹿山地铁站 · 江北国际机场,"[{'type': '地铁', 'info': '距鹿山地铁站-5口步行640米,约10分钟'}]",427,贵宾大床房
42,61905308,重庆来福士洲际酒店,InterContinental Chongqing Raffles City,桑拿,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 长江滨江路2号,"{'type': 2, 'latitude': '29.565669', 'longitude': '106.587901'}",4.8,7947,https://dimg04.c-ctrip.com/images/200b1g000001hjez07B36_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距朝天门地铁站-4口步行500米,约8分钟'}]",1502,豪华城市景观双床房
43,86085484,MOUNTWELL·山栖行政套房酒店(解放碑洪崖洞店),Mountwell Executive Suites (Jiefangbei Hongyadong),江河景房,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 新华路328号恒大解放碑中心5楼,"{'type': 2, 'latitude': '29.554624', 'longitude': '106.578081'}",4.8,3312,https://dimg04.c-ctrip.com/images/0203b120009up61h635F7_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距较场口地铁站-9口步行430米,约7分钟'}]",398,城景·行政大床房(山城夜景+羽绒寝具+智能家居+洗烘一体机)
44,25634279,重庆滨乐·宝轩酒店,Binle Hotel,桑拿,4,重庆,Chongqing,渝北区,汽博中心 赛迪路2号B座,"{'type': 2, 'latitude': '29.644627', 'longitude': '106.568776'}",4.8,2243,https://dimg04.c-ctrip.com/images/1mc6a12000et0s7pe484C_C_400_600_R5_Q70.jpg_.webp,近金童路地铁站 · 汽博中心,"[{'type': '地铁', 'info': '距金童路地铁站-2口步行210米,约3分钟'}]",476,豪华双床房
45,48670027,Freely智能江景酒店(重庆江北嘴金融城店),Freely Smart Riverview Hotel (Chongqing Jiangbeizui Financial City Store),江河景房,4,重庆,Chongqing,江北区,观音桥/九街/北滨路 北滨一路186号鎏嘉码头A区1栋15楼,"{'type': 2, 'latitude': '29.57026', 'longitude': '106.562753'}",4.8,2571,https://dimg04.c-ctrip.com/images/0201e120009nojnicD530_C_400_600_R5_Q70.jpg_.webp,近鎏嘉码头(北滨一路店) · 观音桥,"[{'type': '地铁', 'info': '距刘家台地铁站-2口步行470米,约7分钟'}]",236,Freely智能大床房
46,33344529,重庆丽思瑞凯悦臻选酒店,"The Lixury Hotel Chongqing, in The Unbound Collection by Hyatt",动人夜景,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 民族路188号WFC环球金融中心69层,"{'type': 2, 'latitude': '29.558967', 'longitude': '106.57789'}",4.7,5686,https://dimg04.c-ctrip.com/images/1mc0w12000aqx4o6c6E61_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距临江门地铁站-1口步行120米,约2分钟'}]",1112,丽思瑞江景大床房
47,2697130,重庆渝州宾馆,Yuzhou Hotel,泳池,4,重庆,Chongqing,渝中区,大坪/时代天街 渝州路168号,"{'type': 2, 'latitude': '29.529172', 'longitude': '106.504552'}",4.9,3634,https://dimg04.c-ctrip.com/images/200b1g000001h7l7hB237_C_400_600_R5_Q70.jpg_.webp,近奥体中心 · 大坪,"[{'type': '地铁', 'info': '距奥体中心地铁站-出入口步行740米,约11分钟'}]",1033,景颐大床房
48,106871279,重庆南岸希尔顿惠庭酒店,Home2 Suites by Hilton Chongqing Nan'an,免费停车,4,重庆,Chongqing,南岸区,南坪商业中心区 南坪街道南坪正街1号A栋7-3号,"{'type': 2, 'latitude': '29.529466', 'longitude': '106.56863'}",4.7,3314,https://dimg04.c-ctrip.com/images/1mc6g12000boqbrhb3C53_C_400_600_R5_Q70.jpg_.webp,近南坪步行街(元旦购物广场店) · 南坪,"[{'type': '地铁', 'info': '距工贸地铁站-4口步行650米,约10分钟'}]",328,舒适双床房
49,386932,重庆喜来登大酒店,Sheraton Chongqing Hotel,桑拿,4,重庆,Chongqing,南岸区,南滨路/弹子石 南滨路78号,"{'type': 2, 'latitude': '29.543281', 'longitude': '106.586925'}",4.5,3764,https://dimg04.c-ctrip.com/images/200j16000000yw8k9FF61_C_400_600_R5_Q70.jpg_.webp,近烟雨公园 · 南滨路,"[{'type': '地铁', 'info': '距上浩地铁站-4A口步行910米,约13分钟'}]",608,高级大床房
51,26409709,重庆南滨路万达安柏酒店,Wanda Amber Hotel,江河景房,4,重庆,Chongqing,南岸区,南滨路/弹子石 南滨路69号皇冠国际B塔1楼,"{'type': 2, 'latitude': '29.543097', 'longitude': '106.585527'}",4.5,2259,https://dimg04.c-ctrip.com/images/0204i12000a5bmtjjC641_C_400_600_R5_Q70.jpg_.webp,近烟雨公园 · 南滨路,"[{'type': '地铁', 'info': '距上浩地铁站-4A口步行1公里,约15分钟'}]",456,豪华大床房
52,6238298,重庆丽晶酒店,Regent Chongqing,动人夜景,4,重庆,Chongqing,江北区,观音桥/九街/北滨路 金沙门路66号,"{'type': 2, 'latitude': '29.571168', 'longitude': '106.570692'}",4.8,3104,https://dimg04.c-ctrip.com/images/0203g120008p2c167D3CE_C_400_600_R5_Q70.jpg_.webp,近江北嘴金融城 · 观音桥,"[{'type': '地铁', 'info': '距大剧院地铁站-4口步行750米,约11分钟'}]",1334,豪华客房-大床
53,484178,重庆北碚悦榕庄,Banyan Tree Chongqing Beibei,温泉泡汤,4,重庆,Chongqing,北碚区,西南大学/缙云山度假区 澄江镇温泉路101号,"{'type': 2, 'latitude': '29.85638', 'longitude': '106.380304'}",4.7,1750,https://dimg04.c-ctrip.com/images/hotel/436000/435508/cc9658a42dfa47dba597cc5456413c88_C_400_600_R5_Q70.jpg_.webp,近北泉风景区 · 西南大学缙云校区,"[{'type': '地铁', 'info': '距北碚地铁站驾车10公里,约21分钟'}]",1480,温泉汤屋-大床
54,61740600,仙女山天怡芳草地度假酒店,Tianyi Fangcaodi Holiday Hotel,山景房,4,重庆,Chongqing,武隆区,仙女山度假区 仙女山街道银杏大道110号,"{'type': 2, 'latitude': '29.43637', 'longitude': '107.768976'}",4.8,1582,https://dimg04.c-ctrip.com/images/1mc1b12000atx1csq87B5_C_400_600_R5_Q70.jpg_.webp,近武隆喀斯特旅游区 · 仙女山度假区,"[{'type': '机场', 'info': '距重庆仙女山机场驾车17.4公里,约28分钟'}]",482,高级大床房
56,840811,重庆涪陵金科大酒店,Fuling Jinke Hotel,山景房,4,重庆,Chongqing,涪陵区,涪陵泽胜中央广场 滨江大道二段6号,"{'type': 2, 'latitude': '29.711322', 'longitude': '107.40078'}",4.8,1765,https://dimg04.c-ctrip.com/images/0204h120008147qv490DB_C_400_600_R5_Q70.jpg_.webp,近白鹤梁水下博物馆 · 泽胜中央广场,"[{'type': '火车站', 'info': '距涪陵站驾车10.7公里,约20分钟'}]",488,园景单间
57,8553506,重庆洪崖洞江景亚朵酒店,Atour Hotel (Chongqing Hongyadong Jiangjing ),免费停车,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 临江路2号,"{'type': 2, 'latitude': '29.561635', 'longitude': '106.577985'}",4.7,3108,https://dimg04.c-ctrip.com/images/1mc6c12000ewmmdza6392_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距临江门地铁站-2口步行720米,约11分钟'}]",394,雅致房
58,43577876,浮尘高空酒店(重庆解放碑步行街店),Fuchen Gaokong Hotel (Chongqing Jiefangbei Pedestrian Street),管家服务,4,重庆,Chongqing,渝中区,解放碑/洪崖洞 八一路108号纽约·纽约大厦32楼,"{'type': 2, 'latitude': '29.55788', 'longitude': '106.578179'}",4.9,2677,https://dimg04.c-ctrip.com/images/1mc0412000et940ep8FE2_C_400_600_R5_Q70.jpg_.webp,近解放碑步行街 · 解放碑/洪崖洞,"[{'type': '地铁', 'info': '距临江门地铁站-1口步行270米,约4分钟'}]",298,浮尘夜景大床房
