,hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
10,109239689,臻程酒店(武汉汉口火车站泛海CBD店),Zhencheng Hotel (Wuhan Hankou Railway Station Fanhai CBD Branch),免费停车,477,武汉,Wuhan,江汉区,汉口火车站/泛海CBD/园博园 后襄河北路19号,"{'type': 2, 'latitude': '30.610597', 'longitude': '114.252982'}",4.8,2861,https://dimg04.c-ctrip.com/images/1mc2j12000bewfd0qE860_C_400_600_R5_Q70.jpg_.webp,近汉口火车站 · 汉口站/泛海CBD/园博园,"[{'type': '地铁', 'info': '距汉口火车站地铁站-出口步行700米,约10分钟'}]",322,梅-高级大床房+金可儿床垫-小度智能语音
11,83233288,武汉高铁站希尔顿欢朋酒店,Hampton by Hilton Wuhan railway Station,免费停车,477,武汉,Wuhan,洪山区,武汉火车站/欢乐谷/青山工业区 团结大道1919号,"{'type': 2, 'latitude': '30.60948', 'longitude': '114.411733'}",4.8,5543,https://dimg04.c-ctrip.com/images/1mc4612000bgd9pcg80BA_C_400_600_R5_Q70.jpg_.webp,近工业四路地铁站 · 武汉站商圈,"[{'type': '地铁', 'info': '距工业四路地铁站-C口步行640米,约10分钟'}]",428,舒适大床房
12,84016224,武汉汉口江滩保安洋行漫心府,Wuhan Hankou River Beach Security Foreign Travel Man Xinfu,管家服务,477,武汉,Wuhan,江岸区,江汉路/汉口江滩 青岛路8号1栋,"{'type': 2, 'latitude': '30.581779', 'longitude': '114.298373'}",4.8,3950,https://dimg04.c-ctrip.com/images/0202g1200097zwbdl67B3_C_400_600_R5_Q70.jpg_.webp,近江汉路步行街 · 江汉路,"[{'type': '地铁', 'info': '距江汉路地铁站步行890米,约13分钟'}]",493,雅致大床房
13,23928298,瑞景凯瑞精选酒店(武商梦时代街道口店),Ruijing Kairui Collection Hotel (Wu Shang Meng Times Street Branch),管家服务,477,武汉,Wuhan,武昌区,街道口/武汉大学/南湖 宝通寺路百瑞景中央花园街五期七栋,"{'type': 2, 'latitude': '30.525723', 'longitude': '114.337171'}",4.7,3192,https://dimg04.c-ctrip.com/images/0206u120008dbex86B98D_C_400_600_R5_Q70.jpg_.webp,近武商梦时代 · 街道口,"[{'type': '地铁', 'info': '距宝通寺地铁站-A口步行770米,约11分钟'}]",379,静谧雅致大床房-金可儿床垫-蓝牙音箱
14,718418,武汉欧亚会展国际酒店,Eurasia Convention International Hotel,泳池,477,武汉,Wuhan,东西湖区,"汉口火车站/泛海CBD/园博园 金银湖路20号, 地铁6号线金银湖站C出口","{'type': 2, 'latitude': '30.639813', 'longitude': '114.207022'}",4.7,1062,https://dimg04.c-ctrip.com/images/1mc2212000ciwii0kF235_C_400_600_R5_Q70.jpg_.webp,近金银湖地铁站 · 汉口站/泛海CBD/园博园,"[{'type': '地铁', 'info': '距金银湖地铁站-C口步行190米,约3分钟'}]",449,街景豪华双床房
15,104588797,武汉汉口火车站希尔顿惠庭酒店,Home2 Suites By Hilton Wuhan Hankou Railway Station,免费停车,477,武汉,Wuhan,江汉区,汉口火车站/泛海CBD/园博园 金墩街6号,"{'type': 2, 'latitude': '30.617046', 'longitude': '114.259267'}",4.8,3307,https://dimg04.c-ctrip.com/images/1mc4z12000as4p0it65CF_C_400_600_R5_Q70.jpg_.webp,近汉口火车站 · 汉口站/泛海CBD/园博园,"[{'type': '地铁', 'info': '距汉口火车站地铁站-D2口步行450米,约7分钟'}]",401,舒适房-大床（舒达床垫-胶囊Coffee机-微波炉）
16,458442,武汉王家湾郁锦香酒店(国博中心店),Golden Tulip Wuhan Wangjiawan,智能客控,477,武汉,Wuhan,汉阳区,武汉国际博览中心/王家湾 汉阳大道648号,"{'type': 2, 'latitude': '30.558393', 'longitude': '114.224851'}",4.6,1000,https://dimg04.c-ctrip.com/images/0204h1200082ykhcj8ACC_C_400_600_R5_Q70.jpg_.webp,近十里铺地铁站 · 国博/王家湾,"[{'type': '地铁', 'info': '距十里铺地铁站-C口步行500米,约8分钟'}]",351,标准大床房
17,68560745,丽橙酒店·逸(武汉楚河汉街岳家嘴地铁站店),Licheng Hotel Yi (Wuhan Chuhe Han Street Yuejiazui Subway Station),免费停车,477,武汉,Wuhan,武昌区,徐东商圈/湖北大学 徐东路50号山河大厦,"{'type': 2, 'latitude': '30.575427', 'longitude': '114.361691'}",4.7,3542,https://dimg04.c-ctrip.com/images/0206x120008bfr78b1A25_C_400_600_R5_Q70.jpg_.webp,近岳家嘴地铁站 · 徐东,"[{'type': '地铁', 'info': '距岳家嘴地铁站-G口步行110米,约2分钟'}]",448,逸宁大床房
18,80600834,武汉车都金盾大酒店(沌口体育中心店),Wuhan Chedu Kingdom Plaza Hotel (Zhuankou Sports Center),SPA,477,武汉,Wuhan,蔡甸区,沌口/武汉体育中心/江汉大学 经济技术开发区东风大道199号,"{'type': 2, 'latitude': '30.490753', 'longitude': '114.159245'}",4.8,1054,https://dimg04.c-ctrip.com/images/1mc1w12000d917yyg1A4D_C_400_600_R5_Q70.jpg_.webp,近武汉体育中心 · 沌口/体育中心,"[{'type': '地铁', 'info': '距沌阳大道地铁站-B口步行630米,约9分钟'}]",456,尊享双床房
19,23965133,武汉光谷大道希尔顿欢朋酒店,Hampton by Hilton Wuhan Guanggu Avenue,免费停车,477,武汉,Wuhan,洪山区,光谷广场/武昌高校区 东湖新技术开发区关山街关山二路特9号天龙投资大厦,"{'type': 2, 'latitude': '30.507412', 'longitude': '114.424435'}",4.8,4969,https://dimg04.c-ctrip.com/images/1mc6112000e7ykrotB353_C_400_600_R5_Q70.jpg_.webp,近华中科技大学 · 光谷广场,"[{'type': '地铁', 'info': '距光谷大道地铁站步行210米,约3分钟'}]",469,舒适大床房
20,117181302,陌上轻雅酒店(武汉汉口火车站万科广场店),Moshang Qingya Hotel (Wuhan Hankou Railway Station),家庭房,477,武汉,Wuhan,江汉区,汉口火车站/泛海CBD/园博园 常青一路36号,"{'type': 2, 'latitude': '30.619849', 'longitude': '114.249897'}",4.7,508,https://dimg04.c-ctrip.com/images/1mc1012000dinuzkh3AFD_C_400_600_R5_Q70.jpg_.webp,近长港路地铁站 · 汉口站/泛海CBD/园博园,"[{'type': '地铁', 'info': '距长港路地铁站-D口步行670米,约10分钟'}]",287,风韵·智能大床房（语音客控+投屏电视+乳胶床垫）
21,112495429,珞珈山宾馆(武汉大学东湖店),LuoJia Hills Hotel,窗外好景,477,武汉,Wuhan,武昌区,街道口/武汉大学/南湖 东湖南路19号,"{'type': 2, 'latitude': '30.531469', 'longitude': '114.374127'}",4.7,321,https://dimg04.c-ctrip.com/images/1mc2s12000czae9yfD2D6_C_400_600_R5_Q70.jpg_.webp,近武汉大学 · 街道口,"[{'type': '地铁', 'info': '距虎泉地铁站-D口驾车2.5公里,约6分钟'}]",438,舒适双床房【静谧空间+智能电视】
22,81271401,武汉硚口古田希尔顿欢朋酒店,Hampton by Hilton Wuhan Qiaokou Gutian,免费停车,477,武汉,Wuhan,硚口区,五环体育中心/金银湖 沿河大道626号,"{'type': 2, 'latitude': '30.584868', 'longitude': '114.188888'}",4.9,4355,https://dimg04.c-ctrip.com/images/020191200092vdceiCB3B_C_400_600_R5_Q70.jpg_.webp,近古田二路地铁站 · 五环体育中心/金银湖,"[{'type': '地铁', 'info': '距古田二路地铁站-A口步行1.7公里,约25分钟'}]",451,舒适大床房
23,80891753,武汉一宝华美达酒店(汉口火车站竹叶山地铁站店),YIbao Ramada Wuhan,江河景房,477,武汉,Wuhan,江岸区,汉口火车站/泛海CBD/园博园 发展大道533号,"{'type': 2, 'latitude': '30.627039', 'longitude': '114.295267'}",4.8,4097,https://dimg04.c-ctrip.com/images/1mc4f12000boip8kx2457_C_400_600_R5_Q70.jpg_.webp,近竹叶山地铁站 · 汉口站/泛海CBD/园博园,"[{'type': '地铁', 'info': '距竹叶山地铁站步行910米,约13分钟'}]",339,精选智慧大床房（小度语音智控+舒达零压床垫+康乃馨床品）
24,118933288,武汉中南路隆森美仑国际酒店,Longsen Meilun International Hotel (Yellow Crane Tower Zhongnan Road Subway Station),自营亲子房,477,武汉,Wuhan,武昌区,黄鹤楼/粮道街/武昌火车站 武珞路456号,"{'type': 2, 'latitude': '30.532681', 'longitude': '114.330818'}",4.7,606,https://dimg04.c-ctrip.com/images/1mc3a12000dp9c1l6AA5E_C_400_600_R5_Q70.jpg_.webp,近武商梦时代 · 黄鹤楼/粮道街/武昌站,"[{'type': '地铁', 'info': '距中南路地铁站-C2口步行620米,约9分钟'}]",370,高级大床房
27,99513105,武汉汉口金融中心美仑酒店,"Madison  Hotel Hankou Financial Center, Wuhan",免费停车,477,武汉,Wuhan,江汉区,万象城/中山公园 新华路396号中国民生银行大厦41楼,"{'type': 2, 'latitude': '30.594169', 'longitude': '114.272919'}",4.8,2241,https://dimg04.c-ctrip.com/images/0202u120009y56w1i5149_C_400_600_R5_Q70.jpg_.webp,近江汉路步行街 · 万象城/中山公园,"[{'type': '地铁', 'info': '距取水楼地铁站-A1口步行330米,约5分钟'}]",496,云端大床房
28,118992144,武汉青莲·景合酒店(武汉动物园国际博览中心店),Wuhan JING Hotel (Wuhan Zoo International Expo Center),窗外好景,477,武汉,Wuhan,汉阳区,武汉国际博览中心/王家湾 江堤中路3号,"{'type': 2, 'latitude': '30.537834', 'longitude': '114.247787'}",4.7,185,https://dimg04.c-ctrip.com/images/1mc0812000ez9stcdE43E_C_400_600_R5_Q70.jpg_.webp,近武汉动物园 · 国博/王家湾,"[{'type': '地铁', 'info': '距汉阳火车站地铁站-A口步行1.7公里,约25分钟'}]",348,景致·城景大床房（零压床垫+空气净化器+小冰箱）
29,85243293,武汉经开希尔顿欢朋酒店,Hampton by Hilton Wuhan Jingkai,免费停车,477,武汉,Wuhan,蔡甸区,沌口/武汉体育中心/江汉大学 经济技术开发区沌阳大道411号,"{'type': 2, 'latitude': '30.488339', 'longitude': '114.157718'}",4.9,2529,https://dimg04.c-ctrip.com/images/020711200099dj56o5287_C_400_600_R5_Q70.jpg_.webp,近沌阳大道地铁站 · 沌口/体育中心,"[{'type': '地铁', 'info': '距沌阳大道地铁站步行240米,约4分钟'}]",535,舒适大床房
31,83987731,武汉黄鹤楼首义广场漫心酒店,Wuhan Huanghelou Shouyi square MANXIN Hotel,免费停车,477,武汉,Wuhan,武昌区,黄鹤楼/粮道街/武昌火车站 首义新村188号,"{'type': 2, 'latitude': '30.539711', 'longitude': '114.307009'}",4.8,2602,https://dimg04.c-ctrip.com/images/0204z12000996va6n92E3_C_400_600_R5_Q70.jpg_.webp,近中南财经政法大学(首义校区) · 黄鹤楼/粮道街/武昌站,"[{'type': '地铁', 'info': '距彭刘杨地铁站-A口步行610米,约9分钟'}]",396,心悦高级标准间（智能客控+65寸电视投屏）
32,96101752,武汉光谷蔚景温德姆酒店,Wingate by Wyndham Wuhan Optics Valley,免费停车,477,武汉,Wuhan,洪山区,光谷科技会展中心/光谷未来科技城 高新大道792号崇文中心C1栋,"{'type': 2, 'latitude': '30.487355', 'longitude': '114.515016'}",4.8,2027,https://dimg04.c-ctrip.com/images/1mc2812000c7oeyakE709_C_400_600_R5_Q70.jpg_.webp,近武汉大悦城 · 光谷科技会展中心,"[{'type': '地铁', 'info': '距光谷六路地铁站-C1口步行320米,约5分钟'}]",381,高级双床房
33,68099364,武汉街道口珞珈山亚朵酒店,Atour Hotel Wuhan Jiedaokou Luojia Mountain,免费停车,477,武汉,Wuhan,武昌区,街道口/武汉大学/南湖 八一路102号嘉嘉悦大厦,"{'type': 2, 'latitude': '30.536249', 'longitude': '114.349569'}",4.8,2156,https://dimg04.c-ctrip.com/images/020481200085hqvweE01A_C_400_600_R5_Q70.jpg_.webp,近武汉大学 · 街道口,"[{'type': '地铁', 'info': '距小洪山地铁站步行330米,约5分钟'}]",456,高级大床房
34,689340,纽宾凯N+国际酒店(武汉中山公园雪松路店),Wuhan Zhongshan Park Xuesong Road,免费停车,477,武汉,Wuhan,江汉区,万象城/中山公园 新华路231号,"{'type': 2, 'latitude': '30.592134', 'longitude': '114.273104'}",4.6,1815,https://dimg04.c-ctrip.com/images/1mc6y12000echzz4g7FCA_C_400_600_R5_Q70.jpg_.webp,近江汉路步行街 · 万象城/中山公园,"[{'type': '地铁', 'info': '距取水楼地铁站-A1口步行510米,约8分钟'}]",388,高级大床房
35,38810532,武汉天河机场奥特莱斯亚朵酒店,Wuhan Tianhe Airport Outlets Atour Hotel,免费停车,477,武汉,Wuhan,黄陂区,天河机场/盘龙城 盘龙城经济技术开发区盘龙大道46号,"{'type': 2, 'latitude': '30.721717', 'longitude': '114.260539'}",4.8,997,https://dimg04.c-ctrip.com/images/200d170000012isak4564_C_400_600_R5_Q70.jpg_.webp,近百联奥特莱斯广场（武汉·盘龙） · 天河机场,"[{'type': '地铁', 'info': '距腾龙大道地铁站-B口步行700米,约10分钟'}]",334,雅致大床房
36,396463,武汉江城明珠豪生大酒店,Howard Johnson Pearl Plaza Wuhan,江河景房,477,武汉,Wuhan,江岸区,江汉路/汉口江滩 沿江大道182号,"{'type': 2, 'latitude': '30.590778', 'longitude': '114.304157'}",4.6,4634,https://dimg04.c-ctrip.com/images/200j15000000y6yzp47C3_C_400_600_R5_Q70.jpg_.webp,近汉口江滩 · 江汉路,"[{'type': '地铁', 'info': '距大智路地铁站-B口步行1.3公里,约19分钟'}]",589,高级双人房
37,86225704,万信至格酒店(武汉天河机场航空总部地铁站店),Wassim Hotel (Wuhan Tianhe Airport Aviation Headquarters Subway Station),免费停车,477,武汉,Wuhan,黄陂区,天河机场/盘龙城 景星路空港中心C座,"{'type': 2, 'latitude': '30.73043', 'longitude': '114.215932'}",4.8,2436,https://dimg04.c-ctrip.com/images/0206j120009buejff31E6_C_400_600_R5_Q70.jpg_.webp,近武汉空港音乐广场 · 天河机场,"[{'type': '地铁', 'info': '距航空总部地铁站步行1.5公里,约22分钟'}]",358,商务大床房（全屋智能小度+自动窗帘）
38,112433891,武汉温德姆花园酒店(光谷会展中心大悦城店),Wyndham Garden Wuhan Optics Valley Hotel,网红泳池,477,武汉,Wuhan,洪山区,光谷科技会展中心/光谷未来科技城 光谷四路58号,"{'type': 2, 'latitude': '30.482965', 'longitude': '114.492426'}",4.8,1335,https://dimg04.c-ctrip.com/images/1mc3w12000cc43ykzD661_C_400_600_R5_Q70.jpg_.webp,近光谷四路地铁站 · 光谷科技会展中心,"[{'type': '地铁', 'info': '距高新大道地铁站步行1.3公里,约19分钟'}]",498,静谧大床房-（金可儿护脊床垫+智能马桶）
39,533161,武汉汇豪大酒店(江汉路步行街店),Wuhan Huihao Hotel (Jianghan Road Pedestrian Street),免费停车,477,武汉,Wuhan,江岸区,江汉路/汉口江滩 江汉路250号,"{'type': 2, 'latitude': '30.585868', 'longitude': '114.287032'}",4.7,2086,https://dimg04.c-ctrip.com/images/1mc4012000brgp9ruF8CA_C_400_600_R5_Q70.jpg_.webp,近江汉路步行街 · 江汉路,"[{'type': '地铁', 'info': '距循礼门地铁站-G口步行<100米,约1分钟'}]",399,高级大床房 | 金可儿床垫
41,81358854,武汉广场汉口金融中心亚朵酒店,ATOUR HOTEL,免费停车,477,武汉,Wuhan,江汉区,万象城/中山公园 新华路396号中国民生银行大厦41楼前台,"{'type': 2, 'latitude': '30.594283', 'longitude': '114.273187'}",4.8,1560,https://dimg04.c-ctrip.com/images/0200k1200093skk7sCA80_C_400_600_R5_Q70.jpg_.webp,近江汉路步行街 · 万象城/中山公园,"[{'type': '地铁', 'info': '距取水楼地铁站-A1口步行270米,约4分钟'}]",558,高级大床房
42,71542774,俪居花园酒店(武汉体育中心江汉大学店),Wuhan Liju Garden Hotel,免费停车,477,武汉,Wuhan,汉阳区,沌口/武汉体育中心/江汉大学 芳草路金色港湾双湖泊岸商业楼2-3号楼,"{'type': 2, 'latitude': '30.513558', 'longitude': '114.190643'}",4.8,1389,https://dimg04.c-ctrip.com/images/1mc5o12000dax0hxp849E_C_400_600_R5_Q70.jpg_.webp,近武汉体育中心 · 沌口/体育中心,"[{'type': '地铁', 'info': '距三角湖地铁站-A口步行1.5公里,约22分钟'}]",484,特价大床房-深睡好梦-55寸小米电视
43,107331834,武汉汉口金融中心枫渡酒店,FONTOO Hotel Wuhan Hankou IFC( International Financial Center),SPA,477,武汉,Wuhan,江汉区,万象城/中山公园 江汉北路109号,"{'type': 2, 'latitude': '30.588498', 'longitude': '114.279518'}",4.8,1969,https://dimg04.c-ctrip.com/images/1mc1v12000bnvmlsvB029_C_400_600_R5_Q70.jpg_.webp,近江汉路步行街 · 万象城/中山公园,"[{'type': '地铁', 'info': '距循礼门地铁站-E口步行710米,约11分钟'}]",329,经典大床房（慕思床垫+语音智控）
44,100389713,武汉青山希尔顿惠庭酒店(武汉高铁站店),Home2 Suites by Hilton Wuhan Qingshan,免费停车,477,武汉,Wuhan,青山区,武汉火车站/欢乐谷/青山工业区 黄州街2-附1号,"{'type': 2, 'latitude': '30.622951', 'longitude': '114.387811'}",4.8,2555,https://dimg04.c-ctrip.com/images/0206t12000a5migvs7E33_C_400_600_R5_Q70.jpg_.webp,近和平公园地铁站 · 武汉站商圈,"[{'type': '地铁', 'info': '距和平公园地铁站-A口步行1公里,约15分钟'}]",387,舒适大床房（胶囊coffee机-智能马桶-微波炉）
46,95452023,武汉沌口体育中心枫渡酒店,FONTOO Hotel Wuhan Zhuankou Sport Center,SPA,477,武汉,Wuhan,蔡甸区,沌口/武汉体育中心/江汉大学 沌口经济技术开发区车城北路12号红升国际广场,"{'type': 2, 'latitude': '30.496617', 'longitude': '114.178477'}",4.8,1579,https://dimg04.c-ctrip.com/images/1mc3v12000e2ud1vyF72C_C_400_600_R5_Q70.jpg_.webp,近武汉体育中心 · 沌口/体育中心,"[{'type': '地铁', 'info': '距车城东路地铁站-C口步行110米,约2分钟'}]",498,秘境大床房（语音Ai客控+弥漫新风净化+TV灵动投屏）
47,91417241,武汉汉口金融中心万象城漫心酒店,Wuhan Hankou Financial Center MixC Manxin Hotel,免费停车,477,武汉,Wuhan,江岸区,万象城/中山公园 建设大道632号,"{'type': 2, 'latitude': '30.598286', 'longitude': '114.276928'}",4.8,1431,https://dimg04.c-ctrip.com/images/1mc5j12000attgoctFDDB_C_400_600_R5_Q70.jpg_.webp,近取水楼地铁站 · 万象城/中山公园,"[{'type': '地铁', 'info': '距取水楼地铁站-G1口步行<100米,约1分钟'}]",510,心怡大床房
48,113601525,武汉光谷科技会展中心大悦城丽芮酒店,Radisson Red Wuhan Optics Valley Science & Technology Exhibition Center Grand Joy City,自营亲子房,477,武汉,Wuhan,洪山区,光谷科技会展中心/光谷未来科技城 高新大道776号华翔中心A1栋,"{'type': 2, 'latitude': '30.488355', 'longitude': '114.505611'}",4.9,786,https://dimg04.c-ctrip.com/images/1mc1112000eib350b6907_C_400_600_R5_Q70.jpg_.webp,近武汉大悦城 · 光谷科技会展中心,"[{'type': '地铁', 'info': '距光谷五路地铁站-E口步行540米,约8分钟'}]",372,芮享高级大床房+戴森吹风机|恩仕智能马桶|舒达静音抗干扰床垫|专享化妆台超大LED化妆镜|全景阳光休息区
50,116500093,武汉光谷关山大道城际酒店,Wuhan Optics Valley Guanshan Avenue Intercity Hotel,窗外好景,477,武汉,Wuhan,洪山区,光谷广场/武昌高校区 关山大道289号,"{'type': 2, 'latitude': '30.494778', 'longitude': '114.412521'}",4.9,1201,https://dimg04.c-ctrip.com/images/1mc6e12000d2wv7e97912_C_400_600_R5_Q70.jpg_.webp,近光谷时代广场 · 光谷广场,"[{'type': '地铁', 'info': '距华中科技大学地铁站-A2口步行1.4公里,约20分钟'}]",370,城际大床房
51,100411289,武汉高铁站西广场亚朵X酒店,"Atour X Hotel, West Plaza, Wuhan High-speed Railway Station",免费停车,477,武汉,Wuhan,洪山区,武汉火车站/欢乐谷/青山工业区 武汉高铁站西出站口西广场南侧400米邻湖壹方3号楼,"{'type': 2, 'latitude': '30.603852', 'longitude': '114.422403'}",4.8,1425,https://dimg04.c-ctrip.com/images/1mc2e12000cr1gy80A69B_C_400_600_R5_Q70.jpg_.webp,近武汉站西广场地铁站 · 武汉站商圈,"[{'type': '地铁', 'info': '距武汉站西广场地铁站-A口步行260米,约4分钟'}]",403,行政双床房（语音客控+小冰箱）
52,114980502,武汉国际广场希尔顿欢朋酒店,Hampton by Hilton Wuhan International Plaza,家庭房,477,武汉,Wuhan,硚口区,江汉路/汉口江滩 武胜路50号,"{'type': 2, 'latitude': '30.571598', 'longitude': '114.268809'}",4.7,1611,https://dimg04.c-ctrip.com/images/1mc4212000cr4ddxmB199_C_400_600_R5_Q70.jpg_.webp,近江汉路步行街 · 江汉路,"[{'type': '地铁', 'info': '距武胜路地铁站-L口步行190米,约3分钟'}]",480,舒适大床房
53,76505443,武汉光谷漫心酒店,MANXIN Hotel (Wuhan Optical Valley Software Park store),免费停车,477,武汉,Wuhan,洪山区,光谷广场/武昌高校区 南湖大道192号,"{'type': 2, 'latitude': '30.478779', 'longitude': '114.392003'}",4.9,1070,https://dimg04.c-ctrip.com/images/0206g120008prja5lE055_C_400_600_R5_Q70.jpg_.webp,近中南民族大学 · 光谷广场,"[{'type': '火车站', 'info': '距南湖东站驾车2.7公里,约6分钟'}]",458,雅致大床房（智能客控+65寸电视投屏）
55,100465216,武汉恺德光谷城际酒店,IntercityHotel,免费停车,477,武汉,Wuhan,洪山区,光谷科技会展中心/光谷未来科技城 光谷五路28号恺德中心1号楼,"{'type': 2, 'latitude': '30.486446', 'longitude': '114.500787'}",4.9,946,https://dimg04.c-ctrip.com/images/0203q12000a4hvb6rE828_C_400_600_R5_Q70.jpg_.webp,近武汉大悦城 · 光谷科技会展中心,"[{'type': '地铁', 'info': '距光谷五路地铁站-G口步行220米,约4分钟'}]",396,城际高级房-大床
